case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_100,augmented_lagrangian,augmentation_parameter,100.0,contact focused heavy,Расширенный метод Лагранжа / contact focused heavy,116.0758824142727,2.4871370354475175,1.962402541286037,0.22778760663178796,-2.1023183194301964e-10
