arc_coordinate,relative_angle_deg,active,facet_length,active_length,average_penetration,maximum_penetration,integrated_normal_force_kn,average_pressure_mpa
-63.57259296741358,-12.14147089911952,0,5.667009051581716,0.0,0.0,0.0,0.0,0.0
-57.90549974497053,-11.059135819942252,1,5.667008871780527,5.667008871780527,0.00503055248142914,0.005754385599516354,0.014254092771108241,2.51527624071457
-52.23840971034708,-9.976801349593682,1,5.667002676227168,5.667002676227168,0.004855275566683304,0.005477912510855276,0.01375742981510733,2.427637783341652
-46.571396351787,-8.894481523294514,1,5.666855526493363,5.666855526493363,0.006353794185827154,0.006596327369777555,0.018003016848078004,3.1768970929135776
-40.90565813074383,-7.812405230322072,1,5.66445251489731,5.66445251489731,0.007331672096597686,0.007653716987590542,0.0207649542229876,3.665836048298843
-35.25442842708255,-6.733099860059545,1,5.637839779353495,5.637839779353495,0.008381431056562862,0.008665464783632615,0.023626582709299446,4.190715528281431
-29.70970923894649,-5.674136499841543,1,5.45144062458352,5.45144062458352,0.009294851752088107,0.009538181709388027,0.025335166220407206,4.647425876044053
-24.597871845828134,-4.697847472565414,1,4.772108841520981,4.772108841520981,0.009993138160979242,0.010152964049780167,0.023844171486274882,4.996569080489621
-20.377955804874848,-3.8919028757448175,1,3.6676500851827285,3.6676500851827285,0.010464643575232913,0.010577041464273407,0.019190325450054942,5.232321787616456
-17.182336250823838,-3.2815844978228137,1,2.7235568286210583,2.7235568286210583,0.01080519741833541,0.01088941838224855,0.014714284606653017,5.402598709167704
-14.76579679413108,-2.8200594581717073,1,2.1095083855509627,2.1095083855509627,0.01105490549764454,0.011114853560513893,0.011660207924377297,5.52745274882227
-12.85035616869612,-2.4542372456873007,1,1.7213661579020056,1.7213661579020056,0.011234338017231948,0.011277985367883048,0.009669204634647498,5.617169008615974
-11.256562761653743,-2.1498451268896197,1,1.466216835502061,1.466216835502061,0.011366401720835029,0.011399001384972962,0.008332804781083957,5.683200860417514
-9.87882612697879,-1.8867168120648459,1,1.2892539824398586,1.2892539824398586,0.011466534417053253,0.011491746392039204,0.007391637580984805,5.733267208526627
-8.652965209583918,-1.6525946226089745,1,1.1624661329768256,1.1624661329768256,0.011544484146554623,0.01156427646890279,0.00671003592152881,5.772242073277311
-7.537701380598616,-1.4395949211274484,1,1.0680602336653493,1.0680602336653493,0.01160620383294031,0.011622045388151037,0.0061980623888889495,5.803101916470155
-6.505346763330699,-1.2424297126931316,1,0.9966479784755181,0.9966479784755181,0.011655702456806694,0.011668438945378057,0.0058083161456442605,5.827851228403347
-5.5360084116756525,-1.0572997244597908,1,0.9420278794866835,0.9420278794866835,0.011695487406427674,0.01170572076927101,0.005508737600520137,5.847743703213837
-4.614998764199729,-0.8813998388224503,1,0.8999906909514689,0.8999906909514689,0.011727340803759036,0.011735498008476952,0.005277248776499224,5.863670401879517
-3.7310256916752493,-0.7125734179595685,1,0.8679548138895223,0.8679548138895223,0.011752473053434187,0.01175882595987332,0.005100307780917549,5.8762365267170935
-2.8751402119050695,-0.5491113321683655,1,0.8438155647764926,0.8438155647764926,0.011771751055903223,0.011776528309383139,0.004966593382822626,5.885875527951613
-2.0397950668983533,-0.38957216134960354,1,0.8268741853438145,0.8268741853438145,0.011785765897144529,0.011789080116045625,0.0048726727874271476,5.892882948572265
-1.2184304692029357,-0.2327030783849095,1,0.815854496898602,0.815854496898602,0.01179489851534754,0.011796857016008744,0.004811460497104468,5.89744925767377
-0.40525154752426573,-0.07739734438095244,1,0.8105028485515244,0.8105028485515244,0.011799410313301449,0.011800056700394634,0.004781727835079531,5.899705156650725
0.40525154752346637,0.07739734438079977,1,0.8105028485515244,0.8105028485515244,0.011799410313301449,0.011800056700394634,0.004781727835079531,5.899705156650725
1.2184304692024028,0.23270307838480772,1,0.8158544968986022,0.8158544968986022,0.011794898515347542,0.011796857016008744,0.00481146049710447,5.897449257673771
2.039795066897554,0.3895721613494509,1,0.8268741853435478,0.8268741853435478,0.011785765897116107,0.011789080116045625,0.004872672787413825,5.892882948558054
2.87514021190427,0.5491113321682128,1,0.8438155647764924,0.8438155647764924,0.01177175105584638,0.011776528309326295,0.004966593382798643,5.88587552792319
3.73102569167445,0.7125734179594159,1,0.8679548138895223,0.8679548138895223,0.011752473053462609,0.01175882595987332,0.0051003077809298825,5.876236526731304
4.614998764198663,0.8813998388222467,1,0.8999906909514689,0.8999906909514689,0.011727340803787456,0.011735498008476952,0.005277248776512014,5.863670401893729
5.536008411674853,1.0572997244596383,1,0.9420278794866835,0.9420278794866835,0.011695487406456095,0.01170572076927101,0.005508737600533524,5.847743703228047
6.505346763329634,1.242429712692928,1,0.996647978475519,0.996647978475519,0.011655702456778272,0.011668438945321213,0.005808316145630103,5.827851228389136
7.53770138059755,1.4395949211272447,1,1.0680602336650804,1.0680602336650804,0.01160620383294031,0.011622045388151037,0.006198062388887389,5.803101916470155
8.652965209582586,1.65259462260872,1,1.1624661329768253,1.1624661329768253,0.011544484146554625,0.01156427646890279,0.0067100359215288095,5.772242073277312
9.878826126977724,1.8867168120646423,1,1.2892539824398639,1.2892539824398639,0.011466534417053253,0.01149174639198236,0.007391637580984835,5.733267208526627
11.256562761652411,2.1498451268893652,1,1.4662168355017893,1.4662168355017893,0.01136640172083503,0.011399001384972962,0.008332804781082415,5.683200860417515
12.850356168694521,2.454237245686995,1,1.7213661579017394,1.7213661579017394,0.011234338017260372,0.011277985367883048,0.009669204634670464,5.617169008630185
14.76579679412895,2.8200594581713,1,2.1095083855504293,2.1095083855504293,0.011054905497616119,0.01111485356045705,0.011660207924344374,5.52745274880806
17.182336250821173,3.2815844978223048,1,2.7235568286202585,2.7235568286202585,0.01080519741833541,0.010889418382305394,0.014714284606648698,5.402598709167705
20.377955804871384,3.8919028757441563,1,3.667650085181931,3.667650085181931,0.010464643575261334,0.010577041464273407,0.01919032545010289,5.232321787630667
24.59787184582387,4.697847472564599,1,4.772108841519914,4.772108841519914,0.009993138160979242,0.010152964049780167,0.023844171486269553,4.996569080489621
29.70970923894143,5.674136499840577,1,5.451440624583248,5.451440624583248,0.009294851752116529,0.00953818170944487,0.025335166220483415,4.647425876058265
35.25442842707722,6.733099860058528,1,5.637839779353495,5.637839779353495,0.00838143105656286,0.008665464783689458,0.023626582709299442,4.19071552828143
40.905658130738765,7.8124052303211045,1,5.6644525148973095,5.6644525148973095,0.007331672096597686,0.007653716987647385,0.020764954222987596,3.665836048298843
46.57139635178167,8.894481523293496,1,5.666855526493109,5.666855526493109,0.006353794185827155,0.006596327369834398,0.0180030168480772,3.1768970929135776
52.238409710341486,9.976801349592614,1,5.667002676227159,5.667002676227159,0.004855275566654882,0.005477912510855276,0.013757429815026775,2.427637783327441
57.9054997449652,11.059135819941234,1,5.667008871781057,5.667008871781057,0.005030552481457562,0.005754385599573197,0.01425409277119011,2.515276240728781
63.57259296740851,12.141470899118554,0,5.667009051581468,0.0,0.0,0.0,0.0,0.0
