case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
augmented_lagrangian_contact_focused_medium_augmentation_parameter_10,augmented_lagrangian,augmentation_parameter,10.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.487107871194283,1.9998877198838374,0.22777860147418277,3.836930773104541e-11
