facet_id,element_id,surface_index,active,active_gauss_points,reference_midpoint_x,reference_midpoint_y,deformed_midpoint_x,deformed_midpoint_y,normal_x,normal_y,thickness,facet_length,active_length,integrated_area,active_area,average_gap,average_penetration,maximum_penetration,integrated_normal_force,average_pressure
0,421,0,0,0,-0.24620240506158425,0.14483872226904138,-0.25078247184068492,0.032865030321992506,0,1,1,0.0087265354983735929,0,0.0087265354983735929,0,0.032865030321992512,0,0,0,0
1,422,0,0,0,-0.23857029575805722,0.1406081750004195,-0.24303984036183349,0.028828568897908496,0,1,1,0.008726535498373586,0,0.008726535498373586,0,0.028828568897908496,0,0,0,0
2,423,0,0,0,-0.23086551563136007,0.13651147073817668,-0.23522340854699095,0.024917797437153916,0,1,1,0.0087265354983733934,0,0.0087265354983733934,0,0.024917797437153919,0,0,0,0
3,424,0,0,0,-0.22309041163215712,0.13254985737811684,-0.22732906109091236,0.02114079620761769,0,1,1,0.0087265354983736259,0,0.0087265354983736259,0,0.021140796207617687,0,0,0,0
4,425,0,0,0,-0.21524735213244559,0.12872454166604641,-0.21935436175821477,0.017507340608385547,0,1,1,0.008726535498373612,0,0.008726535498373612,0,0.017507340608385547,0,0,0,0
5,426,0,0,0,-0.20733872620412658,0.12503668883018806,-0.21129853077190971,0.014028338764113621,0,1,1,0.0087265354983735895,0,0.0087265354983735895,0,0.014028338764113628,0,0,0,0
6,427,0,0,0,-0.1993669428912706,0.12148742222624059,-0.20316235823984202,0.010715858165507963,0,1,1,0.008726535498373416,0,0.008726535498373416,0,0.010715858165507972,0,0,0,0
7,428,0,0,0,-0.19133443047629897,0.11807782299519406,-0.19494817371227585,0.0075836607487092811,0,1,1,0.0087265354983735964,0,0.0087265354983735964,0,0.0075836607487092741,0,0,0,0
8,429,0,0,0,-0.18324363574030592,0.11480892973400381,-0.18665978222710922,0.0046485798479495577,0,1,1,0.0087265354983736172,0,0.0087265354983736172,0,0.0046485798479495438,0,0,0,0
9,430,0,0,0,-0.17509702321774551,0.11168173817922361,-0.17830161859402091,0.0019344634566825503,0,1,1,0.0087265354983734108,0,0.0087265354983734108,0,0.0019344634566825503,0,0,0,0
10,431,0,1,1,-0.16689707444570995,0.10869720090369489,-0.16987583052913061,-0.00052147421264550631,0,1,1,0.0087265354983738115,0.0043632677491869058,0.0087265354983738115,0.0043632677491869058,-0.00052147421264549937,0.0005949436112412318,0.0011898872224824636,5.1917965430273174,594.94361124123179
11,432,0,1,2,-0.15864628720802992,0.10585622702638364,-0.16139000350985055,-0.0027140360905051619,0,1,1,0.0087265354983734247,0.0087265354983734247,0.0087265354983734247,0.0087265354983734247,-0.0027140360905051689,0.0027140360905051689,0.0033114992710654018,23.684132287659985,2714.0360905051689
12,433,0,1,2,-0.15034717477442539,0.103159681935454,-0.15285899613568382,-0.0046867188714903862,0,1,1,0.0087265354983736085,0.0087265354983736085,0.0087265354983736085,0.0087265354983736085,-0.004686718871490401,0.004686718871490401,0.0052281846255577274,40.898818602958471,4686.7188714903996
13,434,0,1,2,-0.14200226513493866,0.10060838702466268,-0.14429338659543028,-0.0064796405694308862,0,1,1,0.0087265354983736155,0.0087265354983736155,0.0087265354983736155,0.0087265354983736155,-0.0064796405694308862,0.0064796405694308862,0.0069733186403054259,56.544813445840461,6479.6405694308869
14,435,0,1,2,-0.13361410022988512,0.098203119443154491,-0.135698212122593,-0.0081162295470629808,0,1,1,0.0087265354983734004,0.0087265354983734004,0.0087265354983734004,0.0087265354983734004,-0.0081162295470629808,0.0081162295470629808,0.0085674365629771071,70.826565255392168,8116.2295470629806
15,436,0,1,2,-0.12518523517555236,0.09594461185873504,-0.12707617821460704,-0.0096122667567587472,0,1,1,0.0087265354983742677,0.0087265354983742677,0.0087265354983742677,0.0087265354983742677,-0.0096122667567587541,0.0096122667567587541,0.010024797226580173,83.88178707269816,9612.2667567587541
16,437,0,1,2,-0.11671823748588832,0.093833552234693224,-0.11842901734854543,-0.010979250925761713,0,1,1,0.0087265354983738427,0.0087265354983738427,0.0087265354983738427,0.0087265354983738427,-0.01097925092576172,0.01097925092576172,0.01135594913389211,95.810822949213531,10979.25092576172
17,438,0,1,2,-0.10821568629041112,0.091870583620240809,-0.10975809648723835,-0.012225912317519988,0,1,1,0.0087265354983742851,0.0087265354983742851,0.0087265354983742851,0.0087265354983742851,-0.012225912317519974,0.012225912317519974,0.012568974399509533,106.68985783884948,12225.912317519973
18,439,0,1,2,-0.09968017154858097,0.090056303954633488,-0.10106469940235981,-0.013359053407101307,0,1,1,0.0087265354983738393,0.0087265354983738393,0.0087265354983738393,0.0087265354983738393,-0.013359053407101305,0.013359053407101305,0.013670210638211361,116.57825378174155,13359.053407101308
