facet_id,element_id,surface_index,active,active_gauss_points,reference_midpoint_x,reference_midpoint_y,deformed_midpoint_x,deformed_midpoint_y,normal_x,normal_y,thickness,facet_length,active_length,integrated_area,active_area,average_gap,average_penetration,maximum_penetration,integrated_normal_force,average_pressure
0,76530,0,0,0,-64.898124341993835,-292.89482100196341,-62.845654649441322,-301.56160535700877,0,1,1,1.8517960135416398,0,1.8517960135416398,0,0.43839464299125552,0,0,0,0
1,76531,0,0,0,-63.088958384004314,-293.28983283247885,-60.934754251449476,-301.73988950207348,0,1,1,1.851796012504878,0,1.851796012504878,0,0.2601104979264619,0,0,0,0
2,76532,0,0,0,-61.277388635059914,-293.6736698360163,-59.023528239315056,-301.87642829728412,0,1,1,1.8517960085624339,0,1.8517960085624339,0,0.12357170271587847,0,0,0,0
3,76533,0,0,0,-59.463484125514739,-294.04631738648533,-57.116354111870528,-301.96635590285342,0,1,1,1.8517959941676396,0,1.8517959941676396,0,0.033644097146577678,0,0,0,0
4,76534,0,1,2,-57.647313990989836,-294.40776128113532,-55.215839079974224,-302.00740919596166,0,1,1,1.8517959437058245,1.8517959437058245,1.8517959437058245,1.8517959437058245,-0.0074091959616282574,0.0074091959616282574,0.012278742342175519,0.68601595139323901,0.37045979808141283
5,76535,0,1,2,-55.82894750705583,-294.75798773461145,-53.30467379935989,-302.0178909835526,0,1,1,1.8517957738848958,1.8517957738848958,1.8517957738848958,1.8517957738848958,-0.017890983552661052,0.017890983552661052,0.019073100059358694,1.656522386673096,0.89454917763305264
6,76536,0,1,2,-54.008454201932182,-295.09698336026537,-51.370293920183869,-302.02126182461342,0,1,1,1.8517952252562133,1.8517952252562133,1.8517952252562133,1.8517952252562133,-0.021261824613418415,0.021261824613418415,0.022025864100555737,1.9686272649681622,1.0630912306709206
7,76537,0,1,2,-52.18590419488531,-295.42473511632102,-49.421825500029549,-302.02368062658769,0,1,1,1.8517935239015484,1.8517935239015484,1.8517935239015484,1.8517935239015484,-0.023680626587719189,0.023680626587719189,0.024313083071547226,2.1925815478534609,1.1840313293859595
8,76538,0,1,2,-50.361369157910666,-295.74123015977284,-47.465245541027883,-302.02576262476521,0,1,1,1.8517884597336705,1.8517884597336705,1.8517884597336705,1.8517884597336705,-0.025762624765206962,0.025762624765206962,0.026332210489613317,2.3853465616329559,1.2881312382603483
9,76539,0,1,2,-48.534924919295598,-296.04645546999598,-45.502547955839489,-302.0276626241847,0,1,1,1.8517739927065091,1.8517739927065091,1.8517739927065091,1.8517739927065091,-0.027662624184728202,0.027662624184728202,0.028190003636666461,2.5612464017646892,1.3831312092364101
10,76540,0,1,2,-46.706658189054878,-296.34039692691499,-43.534527362894231,-302.02943107789326,0,1,1,1.8517343321668274,1.8517343321668274,1.8517343321668274,1.8517343321668274,-0.029431077893264046,0.029431077893264046,0.029924715666027168,2.724926868381659,1.4715538946632025
11,76541,0,1,2,-44.876683152082457,-296.62303716312715,-41.561544538027547,-302.03108991773183,0,1,1,1.8516299734822419,1.8516299734822419,1.8516299734822419,1.8516299734822419,-0.031089917731804917,0.031089917731804917,0.031554011586365505,2.8783511772653512,1.5544958865902461
12,76542,0,1,2,-43.045180506097026,-296.89435081479246,-39.583859403267923,-302.0326508768041,0,1,1,1.8513664795969405,1.8513664795969405,1.8513664795969405,1.8513664795969405,-0.032650876804154905,0.032650876804154905,0.033088003090199436,3.0224369422330835,1.6325438402077452
13,76543,0,1,2,-41.212484588450124,-297.1542946258644,-37.601834080289827,-302.03412168619241,0,1,1,1.8507289933820825,1.8507289933820825,1.8507289933820825,1.8507289933820825,-0.03412168619237832,0.03412168619237832,0.034533732102602244,3.1574996969659814,1.7060843096189158
14,76544,0,1,2,-39.379268141917308,-297.40278799596013,-35.616176676961864,-302.03550811751143,0,1,1,1.8492515642145213,1.8492515642145213,1.8492515642145213,1.8492515642145213,-0.035508117511454891,0.035508117511454891,0.035896528096543534,3.2831720925185488,1.7754058755727442
15,76545,0,1,2,-37.546911555013018,-297.63967733550191,-33.628361898196168,-302.03681413787251,0,1,1,1.8459775711749735,1.8459775711749735,1.8459775711749735,1.8459775711749735,-0.03681413787251131,0.03681413787251131,0.037179758494403359,3.3979036407399517,1.8407068936255655
16,76546,0,1,2,-35.718189425824157,-297.86467633116365,-31.641393113408853,-302.03804091865067,0,1,1,1.8390631006311722,1.8390631006311722,1.8390631006311722,1.8390631006311722,-0.038040918650693811,0.038040918650693811,0.03838358024131594,3.4979824902301573,1.9020459325346906
17,76547,0,1,2,-33.898428827269925,-298.07727799631192,-29.661084987709305,-302.03918538140863,0,1,1,1.8252291383509569,1.8252291383509569,1.8252291383509569,1.8252291383509569,-0.039185381408657349,0.039185381408657349,0.039503475699405044,3.5761149972238631,1.9592690704328675
18,76548,0,1,2,-32.09721263850534,-298.27664950893364,-27.697952785540743,-302.04023965195205,0,1,1,1.7992204570737214,1.7992204570737214,1.7992204570737214,1.7992204570737214,-0.040239651952077793,0.040239651952077793,0.040530241043313708,3.6200002488852432,2.0119825976038892
19,76549,0,1,2,-30.33024028031668,-298.46156764495367,-25.769285866732581,-302.04119323469888,0,1,1,1.7540392868861623,1.7540392868861623,1.7540392868861623,1.7540392868861623,-0.041193234698823744,0.041193234698823744,0.04145319686313087,3.6127276007829559,2.0596617349411872
20,76550,0,1,2,-28.620177940635209,-298.63050330543649,-23.900119539675792,-302.04203879921954,0,1,1,1.6827479764382307,1.6827479764382307,1.6827479764382307,1.6827479764382307,-0.042038799219540124,0.042038799219540124,0.042267023958856953,3.5370352159287108,2.1019399609770062
21,76551,0,1,2,-26.994733262842317,-298.7819581384785,-22.121152007880021,-302.04277877657614,0,1,1,1.5822351335622271,1.5822351335622271,1.5822351335622271,1.5822351335622271,-0.042778776576170685,0.042778776576170685,0.042977777962903474,3.3843041634813051,2.1389388288085343
22,76552,0,1,2,-25.480772869570231,-298.91503681093161,-20.46228551564657,-302.04342552062576,0,1,1,1.4573706306076504,1.4573706306076504,1.4573706306076504,1.4573706306076504,-0.043425520625760328,0.043425520625760328,0.043599917090205054,3.1643539189414929,2.1712760312880164
23,76553,0,1,2,-24.097498273546773,-299.02989119910694,-18.945082248514318,-302.04399580614444,0,1,1,1.3187060425567478,1.3187060425567478,1.3187060425567478,1.3187060425567478,-0.043995806144465632,0.043995806144465632,0.044150664177777799,2.900876770493106,2.1997903072232816
24,76554,0,1,2,-22.851641083915023,-299.12782215431031,-17.577411139630268,-302.04450233484567,0,1,1,1.1806997776550883,1.1806997776550883,1.1806997776550883,1.1806997776550883,-0.044502334845702762,0.044502334845702762,0.044639921294390206,2.6271948428726768,2.2251167422851381
25,76555,0,1,2,-21.738107806298075,-299.21092509509702,-16.354088216866167,-302.04495163108373,0,1,1,1.0525639895319063,1.0525639895319063,1.0525639895319063,1.0525639895319063,-0.044951631083762322,0.044951631083762322,0.045073445939067369,2.3657234074745661,2.2475815541881161
26,76556,0,1,2,-20.744777865288505,-299.28152918128166,-15.262115367077781,-302.04534843052966,0,1,1,0.93911071447155592,0.93911071447155592,0.93911071447155592,0.93911071447155592,-0.045348430529685402,0.045348430529685402,0.045455707941300716,2.1293598497448292,2.2674215264842705
27,76557,0,1,2,-19.85629894672747,-299.34186171643535,-14.284856827931213,-302.04569684804505,0,1,1,0.84194127274207964,0.84194127274207964,0.84194127274207964,0.84194127274207964,-0.045696848045082561,0.045696848045082561,0.045790729579778144,1.9237031201689112,2.284842402254128
28,76558,0,1,2,-19.05732607810684,-299.39384455358453,-13.405614411579421,-302.04600174895489,0,1,1,0.75938442638238368,0.75938442638238368,0.75938442638238368,0.75938442638238368,-0.046001748954893174,0.046001748954893174,0.046083902042539648,1.7466505871348985,2.3000874477446587
29,76559,0,1,2,-18.334124957043755,-299.43904369989252,-12.609408657879186,-302.0462686991367,0,1,1,0.68984100588260744,0.68984100588260744,0.68984100588260744,0.68984100588260744,-0.046268699136732046,0.046268699136732046,0.04634066980844409,1.5959022976681481,2.3134349568366019
30,76560,0,1,2,-17.674990524263258,-299.47870580172935,-11.883454950105673,-302.04650316797165,0,1,1,0.63081308942839942,0.63081308942839942,0.63081308942839942,0.63081308942839942,-0.046503167971650335,0.046503167971650335,0.046566567944864801,1.466740352820227,2.3251583985825168
31,76561,0,1,2,-17.070074346937709,-299.51381963966935,-11.216984373243378,-302.04671003471628,0,1,1,0.58105643660146133,0.58105643660146133,0.58105643660146133,0.58105643660146133,-0.046710034716312521,0.046710034716312521,0.046766069313775915,1.3570583162895553,2.3355017358156265
32,76562,0,1,2,-16.511497673569309,-299.54515206052668,-10.601376323946102,-302.04689374583859,0,1,1,0.53785355502598875,0.53785355502598875,0.53785355502598875,0.53785355502598875,-0.046893745838616503,0.046893745838616503,0.046943776907085066,1.2610983953892525,2.3446872919308248
33,76563,0,1,2,-15.99260498163409,-299.57331944006319,-10.029342679167796,-302.04705788051416,0,1,1,0.50146012107030868,0.50146012107030868,0.50146012107030868,0.50146012107030868,-0.047057880514216777,0.047057880514216777,0.047102612644891906,1.1798825229985632,2.3528940257108388
34,76564,0,1,2,-15.507850356922329,-299.59881758049227,-9.4948066801091393,-302.04720528378772,0,1,1,0.46938972398810375,0.46938972398810375,0.46938972398810375,0.46938972398810375,-0.047205283787718599,0.047205283787718599,0.047245654976677542,1.1078837563948671,2.36026418938593
35,76565,0,1,2,-15.0531038896744,-299.62202085262652,-8.9932431120676828,-302.04733872005511,0,1,1,0.4412866413724813,0.4412866413724813,0.4412866413724813,0.4412866413724813,-0.047338720055080323,0.047338720055080323,0.047375388330976875,1.0444972389989262,2.3669360027540169
