radius_мм,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_мм
249.99999999999994,-0.15000000000044866,-2.4580006304397592,0.2530872824437081,9.980111106868584
249.99999999999997,-4.579998741307465e-13,-2.458292458572747,0.25309522840183674,9.999999999999938
249.99999999999997,0.14999999999958355,-2.458000630440343,0.2530872824431437,10.020381929328401
250.36108906245173,-0.14999995116483808,-2.4578124288026535,0.25440709181051063,9.916933611557592
250.36108906245173,-4.579998741307465e-13,-2.458104642296511,0.2544160081431842,9.93681547708058
250.36108906245175,0.1499999511639221,-2.4578124288024923,0.25440709181062343,9.957204420906423
250.72204634796392,0.1499996095284322,-2.4574328258122633,0.25695495005478225,9.894001556321488
250.72204634796392,-0.1499996095293482,-2.4574328258130116,0.256954950054204,9.853730838692066
250.72204634796392,-4.579998741307465e-13,-2.4577257921893216,0.25696576871217836,9.873605580745215
251.0827407001136,-0.14999868336042518,-2.4570476146730833,0.25932046651022056,9.790529967536834
251.0827407001136,-4.579998741307465e-13,-2.4573412979555997,0.25933311095956435,9.810397457318437
251.08274070011362,0.1499986833595092,-2.4570476146728075,0.2593204665103265,9.83080043651626
251.44304194038367,-0.14999688304546172,-2.456658345806927,0.2615060753957346,9.727357956714082
251.44304194038367,-4.579998741307465e-13,-2.456952709415083,0.26152046973928,9.747218032882483
251.44304194038367,0.14999688304454573,-2.4566583458069875,0.2615060753955006,9.767627942360175
251.80282077206346,0.14999392213057391,-2.4562665035747857,0.2635143596045914,9.704510741007175
251.80282077206346,-4.579998741307465e-13,-2.4565615103491187,0.26353042864848203,9.684094019485684
251.80282077206348,-0.1499939221314899,-2.4562665035750477,0.26351435960489883,9.664241550282199
252.1619503778108,0.14998951832097462,-2.4558735029849306,0.2653480443947845,9.641474995665993
252.1619503778108,-0.14998951832183974,-2.4558735029860674,0.2653480443948494,9.601206987238536
252.1619503778108,-4.579998741307465e-13,-2.456169115218682,0.26536571371331846,9.621051624734443
