radius_ед. длины,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_ед. длины
297.87880669042136,-1.0177774980683254e-13,-2.4830800990077083e-06,-5.567408977233389e-07,2.2715445693797824
297.8788066904214,0.08151655645746547,-2.4829970703853504e-06,-5.567449674932418e-07,2.282852267521944
297.8788066904214,0.16306978667507502,-2.4827478458255003e-06,-5.567571997612268e-07,2.294875147682246
297.8788066904214,-0.16306978667527858,-2.4827478458259657e-06,-5.567571997617743e-07,2.2510538507702478
297.8788066904214,-0.08151655645761814,-2.4829970703855693e-06,-5.567449674934569e-07,2.2609465245017475
298.0771053842763,-1.0177774980683254e-13,-2.483378975818139e-06,-5.641975682364173e-07,2.246209089543015
298.0771053842763,0.07890109048611971,-2.483301125003738e-06,-5.642015020344888e-07,2.257144005872588
298.0771053842763,-0.07890109048632327,-2.4833011250040346e-06,-5.642015020346505e-07,2.235941110115805
298.07710538427636,0.15783923564024302,-2.4830674363708366e-06,-5.642133273834993e-07,2.2687514309246413
298.07710538427636,-0.15783923564039568,-2.4830674363715917e-06,-5.6421332738421e-07,2.226335722044338
298.27426913661276,-1.0177774980683254e-13,-2.483678448798869e-06,-5.716341634871291e-07,2.221102823886797
298.27426913661276,0.0762845012180742,-2.4836056145354287e-06,-5.71637943917413e-07,2.2316653885176105
298.2742691366128,-0.15260643817567016,-2.483386978433794e-06,-5.716493099248624e-07,2.2018494330834275
298.2742691366128,0.1526064381755175,-2.483386978434207e-06,-5.716493099252478e-07,2.2428589499029346
298.2742691366128,-0.07628450121822686,-2.4836056145356146e-06,-5.716379439174737e-07,2.211165641929008
298.470312511928,0.07366683810988559,-2.483910532679139e-06,-5.790541883141045e-07,2.2064133648164055
298.470312511928,-0.07366683811003825,-2.4839105326797195e-06,-5.790541883146725e-07,2.186617056009017
298.470312511928,-1.0177774980683254e-13,-2.4839785130431815e-06,-5.790505772219975e-07,2.1962227062871715
298.47031251192806,0.2211558466918473,-2.4833658827292436e-06,-5.790832233384445e-07,2.2285741540720045
298.47031251192806,-0.22115584669205082,-2.483365882727658e-06,-5.790832233373814e-07,2.1691436167651346
298.47031251192806,0.14737149318688728,-2.4837064615171027e-06,-5.790650468647713e-07,2.2171946871380146
298.47031251192806,-0.14737149318703993,-2.4837064615171264e-06,-5.790650468648192e-07,2.177591939818449
298.6652499008127,-0.21330134239865645,-2.483708755066209e-06,-5.864777010314151e-07,2.1453656055237
298.6652499008127,-0.07104814784588814,-2.484215865925507e-06,-5.864501351343351e-07,2.1622923324108503
298.6652499008127,-0.14213449403604914,-2.484025867783666e-06,-5.864604424277542e-07,2.15356024224669
298.6652499008127,-1.0177774980683254e-13,-2.4842791564852e-06,-5.864467079252234e-07,2.171565714333208
298.66524990081274,0.2133013423985038,-2.4837087550696445e-06,-5.8647770103425e-07,2.2026854357377488
298.66524990081274,0.07104814784573547,-2.484215865923606e-06,-5.864501351325038e-07,2.181384927370731
298.66524990081274,0.14213449403589648,-2.4840258677840838e-06,-5.864604424281114e-07,2.1917556677272434
298.8590955215595,-5.088887490341627e-14,-2.484580359197083e-06,-5.938224584943721e-07,2.1471288688997627
298.85909552155954,0.13689552868279492,-2.4843451713639113e-06,-5.938354052085495e-07,2.1665389589516075
298.85909552155954,-0.1368955286829476,-2.484345171363598e-06,-5.93835405208157e-07,2.129751384000477
298.85909552155954,-0.06842847440903113,-2.4845215928549574e-06,-5.938256886862726e-07,2.138188494743888
298.85909552155954,0.06842847440887846,-2.4845215928533587e-06,-5.938256886848375e-07,2.156577111610922
298.85909552155954,-0.20544388917541673,-2.4840506984981546e-06,-5.938516796266017e-07,2.1218135989208813
298.85909552155954,0.20544388917526407,-2.484050698499534e-06,-5.938516796278097e-07,2.1770219285111043
299.0518634217759,-0.06580785915247939,-2.4848276833285027e-06,-6.011807559881342e-07,2.1143026097299247
299.0518634217759,-5.088887490341627e-14,-2.484882092573415e-06,-6.011777345620237e-07,2.122909233711493
299.0518634217759,0.06580785915232672,-2.4848276833288055e-06,-6.011807559886062e-07,2.1319869953728605
299.0518634217759,-0.1975836110564836,-2.4843916706174243e-06,-6.012050774571702e-07,2.0984847209987927
299.051863421776,-0.13165467982755122,-2.484664337517172e-06,-6.011898464056292e-07,2.106162451906202
299.051863421776,0.1975836110563309,-2.484391670615366e-06,-6.012050774557489e-07,2.1515807898038934
299.051863421776,0.13165467982739856,-2.484664337516696e-06,-6.011898464056833e-07,2.1415416698725847
299.2435674800006,-0.12641202504745627,-2.484983318071902e-06,-6.085236494304841e-07,2.0827905755330054
299.2435674800006,-5.088887490341627e-14,-2.4851843149597154e-06,-6.085124143126253e-07,2.098903914897877
299.2435674800006,0.12641202504730362,-2.4849833180719476e-06,-6.085236494314403e-07,2.116760950917961
299.2435674800006,-0.06318634086780449,-2.485134094061697e-06,-6.085152165294813e-07,2.090631786752023
299.24356748000065,0.18972062439316278,-2.4847316150414137e-06,-6.085377846055044e-07,2.126359217614786
299.24356748000065,-0.18972062439331547,-2.4847316150425657e-06,-6.085377846055863e-07,2.0753761384507374
299.24356748000065,0.06318634086765182,-2.4851340940618126e-06,-6.085152165299363e-07,2.1076116984654054
299.43421861483256,-5.088887490341627e-14,-2.485486976835445e-06,-6.158263636749116e-07,2.075110408483342
299.43421861483256,-0.18185515359852272,-2.4850704675340927e-06,-6.158496787069137e-07,2.0524853948053488
299.4342186148326,-0.12116771396989853,-2.4853020569790295e-06,-6.158366853461993e-07,2.059633265312276
299.4342186148326,0.18185515359842094,-2.485070467533241e-06,-6.158496787073308e-07,2.101354815816735
299.4342186148326,0.12116771396979675,-2.485302056979183e-06,-6.158366853474263e-07,2.0921943527395155
299.4342186148326,0.06056399437396765,-2.485440773860018e-06,-6.158289374861554e-07,2.0834487355952054
299.4342186148326,-0.060563994374120314,-2.4854407738602026e-06,-6.158289374859002e-07,2.0671735204094186
299.6238319059001,0.1159217730896618,-2.485620488927992e-06,-6.231288685047356e-07,2.067838906989391
299.6238319059001,0.17398723840924307,-2.485408154248728e-06,-6.23140679650888e-07,2.076564658586208
299.6238319059001,-5.088887490341627e-14,-2.4857900187801876e-06,-6.231194913566466e-07,2.051525709977687
299.62383190590015,0.05794083291968389,-2.485747662205766e-06,-6.231218294985591e-07,2.059495112196006
299.62383190590015,-0.05794083291978567,-2.4857476622054915e-06,-6.231218294979302e-07,2.043924812574235
299.62383190590015,-0.11592177308976358,-2.4856204889273776e-06,-6.231288685030645e-07,2.0366875457647438
299.62383190590015,-0.17398723840939576,-2.485408154249221e-06,-6.231406796499878e-07,2.0298095535216847
299.8124212905175,0.0553168805481146,-2.4860546794079097e-06,-6.303938101989509e-07,2.035747999827158
299.8124212905175,-0.05531688054821638,-2.4860546794074383e-06,-6.303938101983388e-07,2.0208828283432556
299.8124212905175,-5.088887490341627e-14,-2.486093360684488e-06,-6.303917096936533e-07,2.0281469795379263
299.81242129051753,0.22169032319061577,-2.485472256295088e-06,-6.304256838548998e-07,2.060639270274495
299.81242129051753,-0.11067425049032087,-2.4859385331852822e-06,-6.304001255356824e-07,2.013950603239169
299.81242129051753,0.11067425049021909,-2.48593853318614e-06,-6.304001255375327e-07,2.043691812949198
299.81242129051753,0.16611695094142429,-2.485744581888601e-06,-6.304107126275325e-07,2.0519859892523438
299.81242129051753,-0.16611695094157694,-2.4857445818886346e-06,-6.304107126260544e-07,2.007345838510491
299.81242129051753,-0.22169032319071755,-2.4854722562945793e-06,-6.304256838535391e-07,2.0010651054413566
299.99999999999994,0.15824437875527872,-2.485913399113812e-06,-6.340395443190037e-07,2.0276161614304997
299.99999999999994,0.10542520455235638,-2.4860978611630708e-06,-6.340300979872499e-07,2.019750379744914
299.99999999999994,-5.088887490341627e-14,-2.4862450953417187e-06,-6.340225776876521e-07,2.0049714857459286
299.99999999999994,-0.10542520455245814,-2.486097861162471e-06,-6.340300979856951e-07,1.9914197311614
300.0,0.05269216645186644,-2.486208312462225e-06,-6.340244565300582e-07,2.012204679199735
300.0,-0.21119545841024676,-2.485654379367711e-06,-6.340529216502954e-07,1.9790568080284396
300.0,-0.1582443787553805,-2.4859133991141256e-06,-6.340395443177334e-07,1.9850915798181765
300.0,0.211195458410145,-2.4856543793674687e-06,-6.340529216509386e-07,2.035810732928078
300.0,-0.05269216645196821,-2.4862083124616665e-06,-6.34024456529517e-07,1.9980448405812579
