radius_мм,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_мм
249.99999999999997,-4.579998741307465e-13,-2.683666935910477,0.3005632740951413,10.266016265660141
251.22188166194047,-4.579998741307465e-13,-2.683063377476492,0.3060053671078537,10.05339839669668
252.4417269452024,-4.579998741307465e-13,-2.681914987624902,0.31569056321710365,9.84058516617514
253.6575329869864,-4.579998741307465e-13,-2.680948413436045,0.3230764993522038,9.628055433734769
254.86736324063804,-4.579998741307465e-13,-2.6801918792975776,0.3282645179722609,9.416269285351012
256.06937565187303,-4.579998741307465e-13,-2.679666193418147,0.33135672388893944,9.205662473420489
257.2618487752099,-4.579998741307465e-13,-2.679385144888913,0.3324550897184417,8.996641396671611
258.443200884959,-4.579998741307465e-13,-2.6793560275564516,0.3316606270081397,8.789579491329743
259.6120057067602,-4.579998741307465e-13,-2.6795802623246976,0.32907264408975717,8.584814393537423
260.7670018148509,-4.579998741307465e-13,-2.6800540859927326,0.32478810904640176,8.382646376578668
261.90709503436995,-4.0711099922733015e-13,-2.6807692756499835,0.3189011244165427,8.183338156587965
263.0313612770457,-4.0711099922733015e-13,-2.681713880547118,0.311502514777393,7.98711474136589
264.1390394715111,-4.0711099922733015e-13,-2.682872935419321,0.30267953392307234,7.7941651038166295
265.22952273288445,-4.0711099922733015e-13,-2.6842291378416467,0.2925156703483903,7.6046442243132155
266.3023532401337,-4.0711099922733015e-13,-2.685763475252924,0.28109053993626465,7.418674530443568
267.3572050591915,-4.0711099922733015e-13,-2.687455790407426,0.268479866993774,7.236349451720653
268.39387511414844,-4.0711099922733015e-13,-2.6892852804874186,0.2547555386811871,7.057735557703076
269.4122646641059,-4.0711099922733015e-13,-2.6912309328797495,0.23998569469943795,6.882876320845761
270.41237516433773,-4.0711099922733015e-13,-2.6932718974398973,0.2242348419461315,6.711793376476536
271.3942880938072,-4.0711099922733015e-13,-2.695387790975532,0.20756403622450914,6.544490508294876
272.35815306443567,-3.562221243239139e-13,-2.6975589516032827,0.19003105395777642,6.380956159996547
273.3041839997729,-3.562221243239139e-13,-2.6997666400540687,0.17169056182636663,6.221164540756121
274.2326383714426,-3.562221243239139e-13,-2.7019931920367926,0.15259432531859934,6.065079559518303
275.143816294743,-3.562221243239139e-13,-2.704222140392193,0.1327913502041331,5.9126553478440735
276.03805315091637,-3.562221243239139e-13,-2.7064382893376346,0.11232806476848207,5.763837852418605
276.91570136310753,-3.562221243239139e-13,-2.708627762947052,0.091248515646096,5.618568180300007
277.7771379446195,-3.562221243239139e-13,-2.7107780359224267,0.06959445916342336,5.476781612952783
278.6227522839233,-3.053332494204976e-13,-2.7128779286898483,0.04740550133624237,5.33840988417445
279.4529408848375,-3.053332494204976e-13,-2.7149175874646883,0.024719249439420957,5.203382257843448
280.2681060111209,-3.053332494204976e-13,-2.7168884504797663,0.0015713998152664399,5.071625941253627
281.0686516979253,-3.053332494204976e-13,-2.718783194243175,-0.022004149405776854,4.943066907619643
281.85497865019653,-3.053332494204976e-13,-2.7205956744311024,-0.04597520673078802,4.817630866481346
282.6274872678427,-3.053332494204976e-13,-2.7223208564129218,-0.07031123275795095,4.695242913227714
283.38657205538414,-3.053332494204976e-13,-2.7239547304652993,-0.09498322469472421,4.575828544315048
284.13261858323847,-2.5444437451708134e-13,-2.7254942353292253,-0.11996363401162823,4.459314233067175
284.86600821749505,-2.5444437451708134e-13,-2.7269371755924117,-0.14522633154022874,4.345626778862017
285.58711253149676,-2.5444437451708134e-13,-2.7282821302344096,-0.17074648147001154,4.234694265060195
286.29629085157603,-2.5444437451708134e-13,-2.729528379564769,-0.19650043977031958,4.12644649516128
286.99389441534925,-2.5444437451708134e-13,-2.7306758417987247,-0.2224657756594304,4.0208144072858705
287.6802684864932,-2.5444437451708134e-13,-2.731724993917242,-0.2486212030897498,3.9177298185217384
288.35574310756084,-2.0355549961366507e-13,-2.732676812196154,-0.2749464363904762,3.8171268649864776
289.0206388933403,-2.0355549961366507e-13,-2.7335327336360584,-0.30142218566075496,3.7189411548160165
289.6752678715385,-2.0355549961366507e-13,-2.7342946015522163,-0.32803015327718127,3.623109681404209
290.31992981674114,-2.0355549961366507e-13,-2.734964623259831,-0.3547529867569531,3.529571389778912
290.9549154456001,-2.0355549961366507e-13,-2.7355453272383907,-0.38157429460222575,3.438266728277119
291.58050529814085,-2.0355549961366507e-13,-2.7360395048131116,-0.408478665757888,3.349137833945363
292.19696986418074,-2.0355549961366507e-13,-2.7364501451362293,-0.43545170148269385,3.2621285319875133
292.8045709086909,-1.526666247102488e-13,-2.7367803482034914,-0.46248007559506754,3.177184167931377
293.403561409205,-1.526666247102488e-13,-2.737033205311348,-0.48955152121365797,3.09425164100618
293.99418133590086,-1.526666247102488e-13,-2.7372116891173577,-0.5166548803225016,3.0132800039292285
294.57666755343416,-1.526666247102488e-13,-2.737318497609639,-0.5437801445253668,2.9342191201265186
295.1512428932955,-1.526666247102488e-13,-2.7373559184289764,-0.5709184476267006,2.8570211861876595
295.71812896585146,-1.526666247102488e-13,-2.737325694408118,-0.5980620277348156,2.781639021075885
296.2775332923274,-1.0177774980683254e-13,-2.7372289299498873,-0.6252041104958161,2.708027820556197
296.8296593831326,-1.0177774980683254e-13,-2.7370660699105303,-0.65233883509445,2.636143827336008
297.37470036065207,-1.0177774980683254e-13,-2.736836925615271,-0.6794612083795054,2.5659451878331483
297.91284597422845,-1.0177774980683254e-13,-2.7365407653345875,-0.7065670529921503,2.4973910512893385
298.4442770883336,-1.0177774980683254e-13,-2.7361764290770405,-0.7336529237788226,2.430442290922397
298.9691684020348,-1.0177774980683254e-13,-2.7357424991718267,-0.7607161222956345,2.3650611521577605
299.4876889533197,-5.088887490341627e-14,-2.735237356634443,-0.7877546839945969,2.301211190954803
299.99999999999994,-5.088887490341627e-14,-2.734968968670093,-0.8012653989483594,2.2388575302817633
