radius_мм,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_мм
249.99999999999997,-4.579998741307465e-13,-2.4533645368935533,0.2509995390706022,9.999999999999938
250.88872031073345,-4.579998741307465e-13,-2.4528624399063266,0.2540006373614612,9.844807149749409
251.77643216139188,-4.579998741307465e-13,-2.451861967836865,0.2594749644346589,9.689526244985268
252.6621386149968,-4.579998741307465e-13,-2.450879170629931,0.2639124814607866,9.534388558691534
253.54486449320447,-4.579998741307465e-13,-2.449932938359131,0.26735159821831933,9.379618711522344
254.42366829287116,-4.579998741307465e-13,-2.449039228048963,0.2698315569756503,9.225432357295887
255.29764999015308,-4.579998741307465e-13,-2.448211353165272,0.2713920030891811,9.072034642961054
256.16595965300536,-4.579998741307465e-13,-2.4474601305305175,0.2720726934431733,8.91961858196873
257.0278054380143,-4.579998741307465e-13,-2.446794024877325,0.27191324099511804,8.768363589603249
257.8824563132769,-4.579998741307465e-13,-2.4462193098748792,0.2709528823197255,8.618434995694738
258.7292477869787,-4.579998741307465e-13,-2.4457402456086643,0.26923026838198927,8.469983077117018
259.5675837538663,-4.579998741307465e-13,-2.4453592696043573,0.26678327955742215,8.323142813701256
260.3969365231511,-4.579998741307465e-13,-2.445077196106803,0.26364886575892715,8.178033998427296
261.21684779907406,-4.579998741307465e-13,-2.4448934179070068,0.25986291354013336,8.034761210048776
262.02692506129307,-4.0711099922733015e-13,-2.4448061058906454,0.255460137385106,7.8934146128877805
262.82684275857144,-4.0711099922733015e-13,-2.4448124020015527,0.2504739988189735,7.754069932193295
263.6163332611696,-4.0711099922733015e-13,-2.4449086021950146,0.2449366478453016,7.616790225820258
264.3951909570323,-4.0711099922733015e-13,-2.4450903268215836,0.23887888082869405,7.481625371019829
265.1632612883274,-4.0711099922733015e-13,-2.4453526763963302,0.23233012838919997,7.348614173203688
265.9204391907733,-4.0711099922733015e-13,-2.445690371931215,0.22531845627973862,7.217784833603878
266.6666650092832,-4.0711099922733015e-13,-2.446097879863074,0.21787057188721493,7.08915585092335
267.40192006358205,-4.0711099922733015e-13,-2.4465695213487306,0.21001184667097483,6.962736974990435
268.1262223891491,-4.0711099922733015e-13,-2.4470995653160883,0.20176636264727202,6.838530119586438
268.8396179424702,-4.0711099922733015e-13,-2.4476823086203394,0.19315694963439312,6.7165310379646215
269.542187371632,-4.0711099922733015e-13,-2.4483121426123597,0.18420522684056012,6.596728321373438
270.2340279245504,-4.0711099922733015e-13,-2.448983607330055,0.17493166062130805,6.479106636815986
270.91526539086436,-4.0711099922733015e-13,-2.449691435901161,0.16535560661808185,6.363644824871613
271.5860378502976,-4.0711099922733015e-13,-2.450430587462882,0.1554953760763781,6.250318788470958
272.24650024912626,-4.0711099922733015e-13,-2.451196272676773,0.14536829485492203,6.139100825127805
272.8968186221936,-3.562221243239139e-13,-2.451983972941739,0.13499074402203415,6.029960706273301
273.53717060689627,-3.562221243239139e-13,-2.4527894522102565,0.12437821474025451,5.922865683865427
274.16774003505293,-3.562221243239139e-13,-2.4536087635152763,0.11354536186774011,5.817781481396026
274.78871815814335,-3.562221243239139e-13,-2.454438250657171,0.1025060587112057,5.714672163593748
275.40029797062476,-3.562221243239139e-13,-2.4552745461595147,0.0912734520534395,5.6135011476751115
276.00267623617214,-3.562221243239139e-13,-2.4561145694217275,0.07985997905788592,5.514230923974152
276.59605533048875,-3.562221243239139e-13,-2.456955518350314,0.06827741350961389,5.4168228117785
277.1806317553696,-3.562221243239139e-13,-2.457794858602604,0.05653693831078502,5.3212388953752985
277.7566059072009,-3.562221243239139e-13,-2.4586303158644096,0.04464915348845939,5.227440458593376
278.32417641928043,-3.562221243239139e-13,-2.459459863702526,0.032624107493933185,5.1353889524576815
278.88353943343117,-3.053332494204976e-13,-2.4602817111385926,0.020471340756945056,5.0450461439145124
279.4348905690013,-3.053332494204976e-13,-2.4610942879645767,0.008199932350287018,4.956373826671442
279.97841691978664,-3.053332494204976e-13,-2.4618962338022907,-0.00418148037153419,4.869335131781071
280.51431076246155,-3.053332494204976e-13,-2.462686386943868,-0.01666471580189904,4.783892348897204
281.0427559151723,-3.053332494204976e-13,-2.463463766794069,-0.029241973520803835,4.700009135205159
281.56393150916284,-3.053332494204976e-13,-2.4642275633335107,-0.04190580839282951,4.617649919647947
282.07801644145286,-3.053332494204976e-13,-2.4649771268891993,-0.054649160566545715,4.536779214499441
282.5851848515629,-3.053332494204976e-13,-2.4657119512373,-0.06746527979577044,4.457362347027693
283.08560125114815,-3.053332494204976e-13,-2.4664316659427805,-0.08034771561181095,4.379366224231626
283.57943556684165,-3.053332494204976e-13,-2.4671360260762696,-0.09329034770277347,4.302756992785954
284.0668455928776,-2.5444437451708134e-13,-2.4678248981549635,-0.10628731334709962,4.227502783794085
284.547988230494,-2.5444437451708134e-13,-2.4684982539932085,-0.11933300789112042,4.153571966134802
285.023016739207,-2.5444437451708134e-13,-2.4691561599818046,-0.1324220861558622,4.0809335822119035
285.49207786640267,-2.5444437451708134e-13,-2.4697987680070086,-0.14554941323449055,4.00955778890318
285.95531511176887,-2.5444437451708134e-13,-2.4704263085530695,-0.1587100621272513,3.9394153578815168
286.4128669517487,-2.5444437451708134e-13,-2.4710390858899123,-0.17189933731127444,3.870477947061633
286.86487230759724,-2.5444437451708134e-13,-2.4716374691285496,-0.18511275846538,3.8027172798758455
287.31146096041454,-2.5444437451708134e-13,-2.4722218849807067,-0.19834601052022335,3.736106588094776
287.7527619699213,-2.5444437451708134e-13,-2.4727928138785233,-0.21159494941551155,3.670619345296656
288.18889882936253,-2.0355549961366507e-13,-2.4733507843836797,-0.22485561060762604,3.6062299911027322
288.619993498457,-2.0355549961366507e-13,-2.4738963657619557,-0.23812416722585192,3.5429133319547215
289.04615913167163,-2.0355549961366507e-13,-2.4744301670593174,-0.2513969450718074,3.480645607150082
289.467513635925,-2.0355549961366507e-13,-2.4749528311850395,-0.2646704506127937,3.4194025012237974
289.8841647635843,-2.0355549961366507e-13,-2.4754650262313325,-0.2779413027898928,3.3591613227578425
290.29621880868416,-2.0355549961366507e-13,-2.4759674461784003,-0.29120624706923176,3.2998997285512726
290.7037805654465,-2.0355549961366507e-13,-2.4764608048245416,-0.3044622048440513,3.241595733872551
291.10695199574525,-2.0355549961366507e-13,-2.4769458258256027,-0.3177061998161518,3.1842279053075146
291.5058267226625,-2.0355549961366507e-13,-2.4774232424153717,-0.33093535174133265,3.127776136259
291.9005020717795,-0.2205941158550316,-2.4773053953885937,-0.3441364422298019,3.0449661491985074
291.9005020717795,-2.0355549961366507e-13,-2.4778937930596148,-0.3441469473248753,3.072219933300575
291.90050207177956,0.22059411585467537,-2.4773053953882567,-0.34413644222945505,3.104205437639871
292.2910698622207,-0.21496456457600924,-2.47779910110193,-0.35733052227496515,2.99093659486011
292.2910698622207,-1.526666247102488e-13,-2.4783582108985516,-0.35733840485933965,3.0175397245095334
292.2910698622207,0.21496456457565302,-2.4777991011016325,-0.3573305222747937,3.04866410668197
292.6776192680267,-0.2093337503493064,-2.4782865421510416,-0.37050189184855925,2.9377656748782206
292.6776192680267,-1.526666247102488e-13,-2.4788172199028797,-0.3705072378271605,2.9637164491542842
292.6776192680267,0.2093337503489502,-2.4782865421505478,-0.3705018918483315,2.9939810703673264
293.06023629444485,-1.526666247102488e-13,-2.4792715275299084,-0.3836510587298285,2.910731627707136
293.0602362944449,-0.20370215780591236,-2.478768450016962,-0.3836481316666862,2.8854349336144827
293.0602362944449,0.20370215780560702,-2.478768450016799,-0.38364813166682654,2.9401380032162145
