facet_id,element_id,surface_index,active,active_gauss_points,reference_midpoint_x,reference_midpoint_y,deformed_midpoint_x,deformed_midpoint_y,normal_x,normal_y,thickness,facet_length,active_length,integrated_area,active_area,average_gap,average_penetration,maximum_penetration,integrated_normal_force,average_pressure
0,119658,0,0,0,-64.713572291560467,-292.93602647053319,-62.641024354249289,-301.57759167385836,0,1,1,1.5974441086477675,0,1.5974441086477675,0,0.42240832614160689,0,0,0,0
1,119659,0,0,0,-63.152830622021597,-293.27646006372032,-60.991845696449488,-301.72917499287746,0,1,1,1.5974441077420825,0,1.5974441077420825,0,0.27082500712251084,0,0,0,0
2,119660,0,0,0,-61.590298341658027,-293.60857820109504,-59.34217385372979,-301.84974431974393,0,1,1,1.597444104857995,0,1.597444104857995,0,0.15025568025609459,0,0,0,0
3,119661,0,0,0,-60.026019757848587,-293.93237146513894,-57.694405572086957,-301.93651801627129,0,1,1,1.5974440960067076,0,1.5974440960067076,0,0.063481983728678415,0,0,0,0
4,119662,0,0,0,-58.460039235215945,-294.24783067293504,-56.052448421425538,-301.98591645591995,0,1,1,1.5974440694528491,0,1.5974440694528491,0,0.014083544079994679,0,0,0,0
5,119663,0,1,2,-56.892401208442621,-294.55494687394105,-54.412500285710848,-302.00137180048267,0,1,1,1.5974439926263153,1.5974439926263153,1.5974439926263153,1.5974439926263153,-0.0013718004827012464,0.0013718004827012464,0.0017306943282164866,1.0956872200864929,0.68590024135062322
6,119664,0,1,2,-55.323150219076034,-294.85371134374884,-52.756460188220984,-302.00204225828975,0,1,1,1.5974437765692309,1.5974437765692309,1.5974437765692309,1.5974437765692309,-0.00204225828969129,0.00204225828969129,0.0020704534395576957,1.6311963975071362,1.0211291448456448
7,119665,0,1,2,-53.752331014222442,-295.14411556789378,-51.081069404014393,-302.00220453724586,0,1,1,1.5974431861329637,1.5974431861329637,1.5974431861329637,1.5974431861329637,-0.0022045372458308066,0.0022045372458308066,0.0022700338949448451,1.7608115009643761,1.1022686229154033
8,119666,0,1,2,-52.179988793844061,-295.42615120285927,-49.397223474674917,-302.00240571288288,0,1,1,1.5974416291298239,1.5974416291298239,1.5974416291298239,1.5974416291298239,-0.0024057128828758323,0.0024057128828758323,0.0024563650419509031,1.9214929534198872,1.2028564414379159
9,119667,0,1,2,-50.606169829881807,-295.69980998204124,-47.70802615020019,-302.00257755245912,0,1,1,1.5974376155044943,1.5974376155044943,1.5974376155044943,1.5974376155044943,-0.0025775524590869736,0.0025775524590869736,0.0026261119255650556,2.0587396270408203,1.2887762295434868
10,119668,0,1,2,-49.030922899611085,-295.96508350789429,-46.014575837434897,-302.00274026778294,0,1,1,1.5974276540977228,1.5974276540977228,1.5974276540977228,1.5974276540977228,-0.0027402677829684308,0.0027402677829684308,0.0027856520525233464,2.1886897680734139,1.3701338914842154
11,119669,0,1,2,-47.454302588311315,-296.2219627936189,-44.317352902655081,-302.00289331950876,0,1,1,1.5974035843550445,1.5974035843550445,1.5974035843550445,1.5974035843550445,-0.0028933195087574855,0.0028933195087574855,0.0029362996942836617,2.3108994769867923,1.4466597543787429
12,119670,0,1,2,-45.876376581446152,-296.47043729895842,-42.616574456947014,-302.00303836837134,0,1,1,1.5973472029424134,1.5973472029424134,1.5973472029424134,1.5973472029424134,-0.0030383683713637311,0.0030383683713637311,0.0030791321856895593,2.426664609753276,1.5191841856818655
13,119671,0,1,2,-44.297240913283972,-296.71049302282017,-40.912376039993021,-302.00317607619797,0,1,1,1.5972196159829339,1.5972196159829339,1.5972196159829339,1.5972196159829339,-0.0031760761980024199,0.0031760761980024199,0.0032148180344506727,2.5364456026529809,1.58803809900121
14,119672,0,1,2,-42.717052196480495,-296.94210866619983,-39.204907902241963,-302.00330705356424,0,1,1,1.5969377119055346,1.5969377119055346,1.5969377119055346,1.5969377119055346,-0.0033070535642139021,0.0033070535642139021,0.0033439315454302232,2.6405792759923958,1.653526782106951
15,119673,0,1,2,-41.136089103504929,-297.16524880746005,-37.494429795255726,-302.00343182835473,0,1,1,1.5963388974243498,1.5963388974243498,1.5963388974243498,1.5963388974243498,-0.0034318283547065671,0.0034318283547065671,0.0034669891323915181,2.7391805459509513,1.7159141773532838
16,119674,0,1,2,-39.55487117939397,-297.37985150146562,-35.781453251582249,-302.00355087047797,0,1,1,1.5951011851969417,1.5951011851969417,1.5951011851969417,1.5951011851969417,-0.0035508704779942941,0.0035508704779942941,0.0035844387022052615,2.8319988539647651,1.7754352389971473
17,119675,0,1,2,-37.97437357122724,-297.58580751408476,-34.066984172476914,-302.00366453243862,0,1,1,1.5926306074229213,1.5926306074229213,1.5926306074229213,1.5926306074229213,-0.0036645324386199718,0.0036645324386199718,0.0036965869779805871,2.9181232618201625,1.8322662193099861
18,119676,0,1,2,-36.396386540199913,-297.78292883111703,-32.352924010454629,-302.00377293781833,0,1,1,1.5878835954992241,1.5878835954992241,1.5878835954992241,1.5878835954992241,-0.0037729378183257722,0.0037729378183257722,0.0038034711541286015,2.9954930342790629,1.8864689091628863
19,119677,0,1,2,-34.824111084642979,-297.97090113039121,-30.642731917105987,-302.0038758793998,0,1,1,1.5790715082956541,1.5790715082956541,1.5790715082956541,1.5790715082956541,-0.0038758793997715202,0.0038758793997715202,0.0039047794136877201,3.0601453648846344,1.9379396998857601
20,119678,0,1,2,-33.262984774264879,-298.14922893367259,-28.942343261325739,-302.00397273837871,0,1,1,1.5634962916216466,1.5634962916216466,1.5634962916216466,1.5634962916216466,-0.0039727383787067083,0.0039727383787067083,0.0039997599223511315,3.1056808613454656,1.9863691893533542
21,119679,0,1,2,-31.721668365555079,-298.31718834115338,-27.261268922582495,-302.00406253793579,0,1,1,1.5373956349008755,1.5373956349008755,1.5373956349008755,1.5373956349008755,-0.004062537935766386,0.004062537935766386,0.0040873621906030166,3.1228640445332276,2.031268967883193
22,119680,0,1,2,-30.212865427647174,-298.47382285821118,-25.613514737552201,-302.00414421147048,0,1,1,1.4964371768210205,1.4964371768210205,1.4964371768210205,1.4964371768210205,-0.0041442114704750566,0.0041442114704750566,0.0041665414528893052,3.1007760565134919,2.0721057352375283
23,119681,0,1,2,-28.753325421918468,-298.61803383470283,-24.017603707437402,-302.00421719621863,0,1,1,1.4368658636328777,1.4368658636328777,1.4368658636328777,1.4368658636328777,-0.0042171962186898782,0.0042171962186898782,0.0042370040002310816,3.029772643438569,2.1085981093449391
24,119682,0,1,2,-27.362058474366584,-298.74881883249247,-22.494625463665063,-302.00428178887006,0,1,1,1.3579429088909403,1.3579429088909403,1.3579429088909403,1.3579429088909403,-0.0042817888700312778,0.0042817888700312778,0.0042992736730980141,2.9072124167135627,2.1408944350156389
