relative_angle_deg,reaction_radial_kn,reaction_tangential_kn,reaction_magnitude_kn
-30.000000000000068,0.004950315553458166,0.002329964035371771,0.005471229887779871
-29.5000000000001,0.0020604726056475432,0.0006473723938415486,0.002159777390133556
-29.00000000000013,0.0016575304190597701,0.000918493492616527,0.0018950032680941115
-28.50000000000006,0.0013116591700565866,0.0008032718753968517,0.0015380817547182297
-28.00000000000009,0.001042782103624665,0.0008161213696294503,0.001324178464409436
-27.50000000000012,0.0008387845908232978,0.0008289336128512245,0.0011792754234347422
-27.000000000000153,0.0006777826183734128,0.000856563029517876,0.0010922863641490545
-26.500000000000185,0.000547981455298354,0.0008901031340461089,0.0010452594245399596
-26.000000000000213,0.0004412736190660936,0.0009292037813947667,0.0010286603298669688
-25.500000000000245,0.00035249359115498965,0.000972895308178232,0.0010347835582770718
-25.000000000000277,0.0002782028546640615,0.0010210595289442527,0.0010582813378261437
-24.500000000000256,0.00021614851391434813,0.0010737549282787975,0.0010952944015516497
-24.000000000000288,0.0001649022350333041,0.0011312187687853301,0.0011431748116413243
-23.50000000000037,0.00012365273725079362,0.0011937747788310625,0.0012001617482667766
-23.0000000000003,9.208121913966849e-05,0.0012617952510506824,0.001265150665530514
-22.50000000000033,7.029336277697068e-05,0.0013356567660506222,0.0013375051975776774
-22.000000000000362,5.8775320368859966e-05,0.0014156864228568784,0.0014169059905815087
-21.500000000000394,5.83193187580735e-05,0.001502099786309832,0.001503231489482724
-21.000000000000423,6.989447965335449e-05,0.0015949635031061225,0.0015964942262741094
-20.500000000000405,9.453108405976618e-05,0.001694203271375342,0.0016968384868903772
-20.000000000000437,0.00013328180125294088,0.0017996294646190699,0.0018045581865017125
-19.500000000000465,0.00018722001811924982,0.0019109477449766267,0.001920097033802153
-19.000000000000497,0.0002574326020518599,0.0020277537564958106,0.002044029559860146
-18.50000000000053,0.00034499859684849853,0.0021495223739527794,0.002177032491248357
-18.000000000000508,0.0004509592857167155,0.002275598074091077,0.0023198514763193676
-17.50000000000054,0.0005762848006863927,0.0024051883832515025,0.002473264104464004
-17.000000000000572,0.0007218396590158882,0.0025373603723029357,0.0026380390733007474
-16.5000000000006,0.0008883473258794797,0.0026710403124183832,0.0028148920622221587
-16.000000000000632,0.0010763554542216076,0.002805016875815852,0.0030044401703885415
-15.500000000000613,0.0012862034286381383,0.0029379475337169975,0.0032071568360019895
-15.000000000000645,0.0015179918053445725,0.0030683682167720913,0.0034233291741797805
-14.500000000000727,0.0017715556099018235,0.003194706413566826,0.003653020441752227
-14.000000000000655,0.0020464418861000965,0.0033152975581787806,0.0038960393083811544
-13.500000000000636,0.0023418924306765807,0.0034284048496725176,0.004151917625642193
-13.000000000000616,0.002656832706842957,0.0035322424580322086,0.004419897828510959
-12.500000000000647,0.0029898675044303076,0.003625002049741638,0.004698930469232268
-12.000000000000627,0.003339284094807299,0.0037048826918781447,0.004987682229895089
-11.500000000000608,0.003703064241745203,0.003770123465158183,0.005284554448676665
-11.000000000000588,0.004078903655191202,0.0038190385486047045,0.005587710663953608
-10.50000000000067,0.0044642410844430705,0.003850054078719456,0.00589511364344181
-10.000000000000599,0.004856295360355645,0.0038617454345499713,0.006204569479688281
-9.500000000000579,0.005252109973893405,0.0038528738162480654,0.006513777385035546
-9.00000000000056,0.005648603622053529,0.003822420907893696,0.00682038301535765
-8.500000000000592,0.006042626587180039,0.0037696194749404503,0.007122033913001635
-8.000000000000622,0.006431018043667815,0.0036939786897586657,0.007416432541213608
-7.500000000000552,0.006810665924869938,0.0035953022809362602,0.007701387461457187
-7.000000000000583,0.0071785625655837,0.0034736981473609064,0.00797485669632867
-6.500000000000562,0.007531857460743729,0.0033295787889616895,0.008234984621774624
-6.000000000000543,0.007867902606529985,0.0031636515380819466,0.008480128683000607
-5.500000000000523,0.008184289179466014,0.002976899102984548,0.008708875796707326
-5.000000000000504,0.00847887390360088,0.0027705512090401086,0.0089200480197742
-4.500000000000535,0.008749794147402847,0.002546048987086313,0.009112697902738153
-4.000000000000514,0.008995471477370969,0.002305004395650126,0.009286094570063403
-3.5000000000004947,0.009214604100394949,0.0020491574849726122,0.009439702067609692
-3.0000000000004747,0.009406149503588269,0.0017803345611080404,0.009573152021843672
-2.5000000000005063,0.009569299281478327,0.0015004101403989453,0.009686212847543337
-2.0000000000004863,0.009703448230395652,0.0012112753886708055,0.009778757366208046
-1.5000000000004665,0.009808161207739372,0.0009148149771489597,0.009850731582954615
-1.0000000000004468,0.009883140599940282,0.0006128931516381471,0.009902126344049187
-0.5000000000004778,0.009928197103097903,0.00030734903415312195,0.009932953294300566
-4.579998741307465e-13,0.009943226913354074,-1.1417184103815204e-15,0.009943226913354074
0.4999999999995618,0.009928197103098196,-0.00030734903415522905,0.009932953294300925
0.9999999999995816,0.009883140599939604,-0.0006128931516401361,0.009902126344048634
1.4999999999995506,0.009808161207737993,-0.000914814977151136,0.009850731582953442
1.9999999999995703,0.00970344823039434,-0.0012112753886725294,0.00977875736620696
2.49999999999959,0.009569299281477404,-0.0015004101404013698,0.0096862128475428
2.9999999999996096,0.009406149503586383,-0.0017803345611094737,0.009573152021842083
3.4999999999995786,0.009214604100392503,-0.0020491574849746154,0.00943970206760774
3.9999999999995985,0.008995471477368375,-0.002305004395651133,0.00928609457006114
4.499999999999618,0.008749794147400916,-0.0025460489870884288,0.00911269790273689
4.9999999999996385,0.008478873903597865,-0.002770551209041145,0.008920048019771656
5.499999999999607,0.008184289179462362,-0.0029768991029853697,0.008708875796704178
5.999999999999627,0.007867902606526724,-0.0031636515380832125,0.008480128682998054
6.4999999999996465,0.00753185746074045,-0.003329578788962269,0.00823498462177186
6.999999999999666,0.007178562565580106,-0.0034736981473616974,0.007974856696325779
7.499999999999635,0.006810665924865697,-0.0035953022809363353,0.0077013874614534706
7.999999999999655,0.006431018043663964,-0.0036939786897590763,0.0074164325412104755
8.499999999999675,0.00604262658717588,-0.003769619474939559,0.007122033912997636
8.999999999999694,0.00564860362204988,-0.0038224209078943226,0.00682038301535498
9.499999999999664,0.005252109973888618,-0.0038528738162467544,0.00651377738503091
9.999999999999684,0.0048562953603516635,-0.0038617454345496074,0.006204569479684939
10.499999999999703,0.004464241084439102,-0.0038500540787184305,0.005895113643438133
10.999999999999723,0.00407890365518723,-0.003819038548603555,0.005587710663949924
11.499999999999691,0.0037030642417411794,-0.0037701234651568325,0.005284554448672881
11.999999999999712,0.0033392840948035674,-0.0037048826918769464,0.0049876822298917005
12.499999999999732,0.0029898675044266864,-0.003625002049739924,0.0046989304692286425
12.999999999999751,0.0026568327068396632,-0.0035322424580307484,0.004419897828507813
13.49999999999972,0.0023418924306731993,-0.0034284048496704502,0.004151917625638578
13.99999999999974,0.0020464418860970906,-0.0033152975581767674,0.0038960393083778628
14.49999999999976,0.0017715556098992177,-0.00319470641356527,0.0036530204417496025
14.99999999999978,0.001517991805342003,-0.003068368216770169,0.003423329174176918
15.499999999999748,0.001286203428635815,-0.0029379475337149913,0.00320715683599922
15.999999999999767,0.0010763554542195996,-0.002805016875814304,0.003004440170386377
16.499999999999787,0.0008883473258776268,-0.0026710403124165305,0.002814892062219816
16.999999999999808,0.0007218396590142327,-0.002537360372301141,0.0026380390732985686
17.499999999999776,0.0005762848006849693,-0.0024051883832495397,0.0024732641044617636
17.999999999999797,0.0004509592857154805,-0.002275598074089699,0.002319851476317776
18.499999999999815,0.00034499859684729094,-0.0021495223739506223,0.002177032491246035
18.999999999999783,0.0002574326020509791,-0.0020277537564940755,0.002044029559858314
19.499999999999805,0.0001872200181185254,-0.0019109477449753061,0.0019200970338007681
19.999999999999826,0.0001332818012522623,-0.0017996294646176253,0.0018045581865002215
20.499999999999844,9.453108405921073e-05,-0.0016942032713737633,0.0016968384868887704
20.999999999999865,6.98944796529688e-05,-0.0015949635031047244,0.0015964942262726956
21.499999999999833,5.831931875773466e-05,-0.0015020997863086354,0.0015032314894815148
21.999999999999854,5.87753203685788e-05,-0.0014156864228556125,0.0014169059905802322
22.499999999999872,7.029336277678466e-05,-0.0013356567660495892,0.001337505197576636
22.99999999999984,9.208121913945883e-05,-0.0012617952510495533,0.0012651506655293725
23.49999999999986,0.00012365273725063131,-0.001193774778829988,0.0012001617482656913
23.999999999999883,0.00016490223503316876,-0.001131218768784568,0.0011431748116405504
24.4999999999999,0.0002161485139141664,-0.0010737549282778976,0.0010952944015507318
24.99999999999987,0.0002782028546638776,-0.001021059528943348,0.0010582813378252223
25.49999999999989,0.0003524935911548255,-0.0009728953081776572,0.0010347835582764755
25.99999999999991,0.0004412736190658146,-0.0009292037813939382,0.0010286603298661008
26.49999999999993,0.0005479814552980588,-0.0008901031340454378,0.0010452594245392332
26.99999999999995,0.0006777826183730581,-0.000856563029517294,0.001092286364148378
27.49999999999992,0.000838784590822837,-0.0008289336128505344,0.0011792754234339297
27.999999999999936,0.0010427821036241465,-0.0008161213696289977,0.0013241784644087487
28.499999999999957,0.001311659170055738,-0.0008032718753962134,0.0015380817547171728
28.999999999999925,0.0016575304190586553,-0.0009184934926158031,0.0018950032680927855
29.499999999999947,0.0020604726056466425,-0.0006473723938413528,0.0021597773901326374
29.999999999999964,0.004950315553454278,-0.0023299640353704404,0.005471229887775786
