case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
augmented_lagrangian_contact,augmented_lagrangian,augmentation_scaling_factor,20.0,контактно-ориентированная очень грубая,Расширенный метод Лагранжа / контактно-ориентированная очень грубая,121.47691187013741,5.914352505673685,4.36436021754788,0.5301690015165975,1.3322676295501878e-11
