contour,relative_angle_deg,radius_мм,sigma_rr_mpa,sigma_tt_mpa,tau_rt_mpa
inner,-30.000000000000068,249.99999999999994,0.21019402831092945,0.1456224519122649,0.1029531502215971
inner,-29.5000000000001,249.99999999999997,0.15887159234657297,0.12049368652608905,0.08272057879931621
inner,-29.00000000000013,250.0,0.09458460796467115,0.09158777209508012,0.054505246186090865
inner,-28.50000000000006,249.99999999999997,0.07542174311494496,0.08226397640645557,0.04166262265466264
inner,-28.00000000000009,249.99999999999997,0.06320357465991103,0.07416638519541885,0.03436185153080108
inner,-27.50000000000012,249.99999999999997,0.054544461196086864,0.06702693665450077,0.029197781077796577
inner,-27.000000000000153,249.99999999999994,0.04763507285441049,0.06029932271961925,0.025141690195868413
inner,-26.500000000000185,249.99999999999997,0.041737710123026,0.053843919820011854,0.021729029924435005
inner,-26.000000000000213,249.99999999999997,0.03638115522328502,0.04756426531980848,0.018701773613103177
inner,-25.500000000000245,249.99999999999994,0.031240452478049553,0.04141127230775388,0.015887179554150997
inner,-25.000000000000277,249.99999999999994,0.026055775786344396,0.03535952898577183,0.013156772792722003
inner,-24.500000000000256,249.99999999999997,0.020599629298090498,0.029401343814136227,0.010406967593591158
inner,-24.000000000000288,249.99999999999997,0.014657662462745392,0.023542526397965984,0.007549146261785716
inner,-23.50000000000037,249.99999999999997,0.008017170265567145,0.017800447937355045,0.004503880825533014
inner,-23.0000000000003,249.99999999999997,0.00045945497190322173,0.012203315004638081,0.0011974908855435069
inner,-22.50000000000033,249.99999999999997,-0.008245740099868277,0.00678985225355206,-0.0024399933758188753
inner,-22.000000000000362,249.99999999999997,-0.01834382114586035,0.001609890613210263,-0.006475907703592032
inner,-21.500000000000394,250.0,-0.030097945573895765,-0.003274835800288225,-0.010975462412546226
inner,-21.000000000000423,249.99999999999997,-0.04379155389550114,-0.007790448489270417,-0.016001795533969958
inner,-20.500000000000405,250.00000000000003,-0.059729199696506974,-0.01184997758423098,-0.021615460905666184
inner,-20.000000000000437,250.00000000000003,-0.07823660956645705,-0.015353204523297566,-0.027873463143274713
inner,-19.500000000000465,250.00000000000003,-0.09965972431794404,-0.01818693001236816,-0.03482793427234054
inner,-19.000000000000497,250.00000000000006,-0.12436193874003199,-0.020225624504200037,-0.042524277006427115
inner,-18.50000000000053,250.00000000000006,-0.15271967481102355,-0.021333964299964165,-0.05099867291217343
inner,-18.000000000000508,250.00000000000003,-0.18511507913828248,-0.02137070080970171,-0.06027489993106324
inner,-17.50000000000054,250.00000000000003,-0.22192495479561633,-0.02019453125618831,-0.07036027892117531
inner,-17.000000000000572,250.00000000000006,-0.2635057148882987,-0.01767442170388481,-0.08124040145309054
inner,-16.5000000000006,250.00000000000003,-0.3101719842985619,-0.013702266606427,-0.09287298061246584
inner,-16.000000000000632,250.00000000000003,-0.3621706211852113,-0.008205825419063372,-0.10518218513408148
inner,-15.500000000000613,250.00000000000003,-0.41965288991350236,-0.001159459969234357,-0.11805476592472891
inner,-15.000000000000645,250.00000000000003,-0.48264765628028816,0.007406116959039675,-0.13133797564028052
inner,-14.500000000000727,250.00000000000003,-0.5510358786335323,0.017389295527033458,-0.14483703226765832
inner,-14.000000000000655,250.00000000000003,-0.6245248476591161,0.028603155748108434,-0.15831337483896973
inner,-13.500000000000636,250.00000000000006,-0.7026342767363774,0.04080326867444756,-0.17149826215785896
inner,-13.000000000000616,250.00000000000003,-0.7847443272539882,0.05375650885319405,-0.18412622654573443
inner,-12.500000000000647,250.00000000000006,-0.8702056210006573,0.06726429047918168,-0.1959596988075769
inner,-12.000000000000627,250.00000000000003,-0.9583986571478286,0.08113861711730563,-0.20678934202235671
inner,-11.500000000000608,250.00000000000003,-1.0487140996540023,0.09519182165326415,-0.2164273170427704
inner,-11.000000000000588,250.00000000000003,-1.1405304679122672,0.10924066133298672,-0.22470523958946598
inner,-10.50000000000067,250.00000000000003,-1.2332135841374796,0.12311062090153303,-0.23147536866081353
inner,-10.000000000000599,249.99999999999997,-1.3261238147900414,0.13663943793440952,-0.23661232075859234
inner,-9.500000000000579,250.0,-1.4186243220582593,0.14968027955075927,-0.24001442161274578
inner,-9.00000000000056,249.99999999999997,-1.5100888977467555,0.16210411284843973,-0.24160447654825085
inner,-8.500000000000592,250.00000000000003,-1.5999087687056468,0.17380202276918297,-0.24133005939732355
inner,-8.000000000000622,249.99999999999997,-1.6874990721565362,0.18468689074768554,-0.2391633383320117
inner,-7.500000000000552,249.99999999999997,-1.7723046819859283,0.19469431432570658,-0.23510051886909214
inner,-7.000000000000583,249.99999999999997,-1.8538054515504618,0.20378259646615832,-0.22916087497498652
inner,-6.500000000000562,249.99999999999997,-1.9315198174608736,0.2119326984000626,-0.22138540359663034
inner,-6.000000000000543,249.99999999999997,-2.0050078385980608,0.21914699949222666,-0.21183521151086404
inner,-5.500000000000523,249.99999999999997,-2.073873206046121,0.22544731839206542,-0.20058965060194062
inner,-5.000000000000504,249.99999999999994,-2.1377636384486345,0.23087268099705674,-0.18774430396121328
inner,-4.500000000000535,249.99999999999997,-2.1963705847492574,0.23547613929888242,-0.17340893023819745
inner,-4.000000000000514,250.0,-2.249427650427916,0.23932154292793797,-0.15770536614481798
inner,-3.5000000000004947,250.0,-2.296708507302022,0.24247969884538803,-0.14076552063931883
inner,-3.0000000000004747,250.00000000000003,-2.3380242873574084,0.24502439165205653,-0.1227295356583739
inner,-2.5000000000005063,250.00000000000003,-2.373220372500425,0.24702867706591503,-0.10374410847925497
inner,-2.0000000000004863,250.00000000000009,-2.402172674681591,0.24856164155587787,-0.08396099948327763
inner,-1.5000000000004665,250.00000000000006,-2.42478474310597,0.24968468625341067,-0.06353578896571752
inner,-1.0000000000004468,250.00000000000006,-2.4409851008145433,0.2504485048214577,-0.04262684108842168
inner,-0.5000000000004778,249.99999999999997,-2.450724481335852,0.2508911625048316,-0.02139442387676741
inner,-4.579998741307465e-13,249.99999999999997,-2.4539741793796135,0.25103607298214,6.968832992317055e-09
inner,0.4999999999995618,250.00000000000006,-2.450724677803306,0.2508911904593203,0.021394434781898307
inner,0.9999999999995816,250.00000000000003,-2.440985350435589,0.25044863218358593,0.042626848001586976
inner,1.4999999999995506,250.00000000000006,-2.4247849371885524,0.24968491876900842,0.06353579171132213
