case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_1000,augmented_lagrangian,augmentation_parameter,1000.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.487137035473097,1.9624025412608108,0.2277876066288598,1.3855583347321954e-11
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_10000,augmented_lagrangian,augmentation_parameter,10000.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.4871370359846883,1.9624025412899024,0.22778760663223666,-2.9043434324194095e-11
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_2000,augmented_lagrangian,augmentation_parameter,2000.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.487137035586784,1.9624025412500534,0.22778760662761113,2.0676793610618915e-10
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_25,augmented_lagrangian,augmentation_parameter,25.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.487137036132481,1.9624025445809414,0.2277876070142469,-1.1430856261540612e-10
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_250,augmented_lagrangian,augmentation_parameter,250.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.4871370354233595,1.962402541264792,0.22778760662932196,-6.634692795159935e-11
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_50,augmented_lagrangian,augmentation_parameter,50.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.487137035431885,1.9624025412870616,0.2277876066319069,1.3855583347321954e-11
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_500,augmented_lagrangian,augmentation_parameter,500.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.4871370354304645,1.9624025412756703,0.22778760663058464,2.0410340084708878e-10
augmented_lagrangian_contact_focused_heavy_augmentation_parameter_5000,augmented_lagrangian,augmentation_parameter,5000.0,контактно-ориентированная тяжелая,Расширенный метод Лагранжа / контактно-ориентированная тяжелая,116.0758824142727,2.487137035558362,1.962402541289801,0.22778760663222486,9.885425811262394e-10
augmented_lagrangian_contact_focused_medium_augmentation_parameter_10,augmented_lagrangian,augmentation_parameter,10.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.4871093710370933,1.9999049777636975,0.22778056707240105,1.0658141036401503e-12
augmented_lagrangian_contact_focused_medium_augmentation_parameter_100,augmented_lagrangian,augmentation_parameter,100.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.487109536005505,1.9999068686149502,0.22778078243221833,-1.1457501614131615e-11
augmented_lagrangian_contact_focused_medium_augmentation_parameter_1000,augmented_lagrangian,augmentation_parameter,1000.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.487109536019716,1.9999068686939159,0.2277807824412122,-2.398081733190338e-11
augmented_lagrangian_contact_focused_medium_augmentation_parameter_10000,augmented_lagrangian,augmentation_parameter,10000.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.4871095357070776,1.9999068689016044,0.227780782464867,-1.517985737109484e-09
augmented_lagrangian_contact_focused_medium_augmentation_parameter_2000,augmented_lagrangian,augmentation_parameter,2000.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.4871095359912943,1.9999068686671242,0.22778078243816072,4.849454171562684e-10
augmented_lagrangian_contact_focused_medium_augmentation_parameter_25,augmented_lagrangian,augmentation_parameter,25.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.4871095360907702,1.9999068679867846,0.22778078236067298,6.128431095930864e-12
augmented_lagrangian_contact_focused_medium_augmentation_parameter_250,augmented_lagrangian,augmentation_parameter,250.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.487109535984189,1.9999068686244024,0.2277807824332949,4.4231285301066237e-11
augmented_lagrangian_contact_focused_medium_augmentation_parameter_50,augmented_lagrangian,augmentation_parameter,50.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.487109536066612,1.9999068684671777,0.22778078241538768,6.608047442568932e-11
augmented_lagrangian_contact_focused_medium_augmentation_parameter_500,augmented_lagrangian,augmentation_parameter,500.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.487109536019716,1.9999068686284411,0.2277807824337549,1.4388490399142029e-11
augmented_lagrangian_contact_focused_medium_augmentation_parameter_5000,augmented_lagrangian,augmentation_parameter,5000.0,контактно-ориентированная средняя,Расширенный метод Лагранжа / контактно-ориентированная средняя,113.89569484801537,2.4871095359912943,1.9999068686535129,0.22778078243661046,2.1476154188349028e-10
