radius_мм,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_мм
249.99999999999997,-4.579998741307465e-13,-2.445837458577934,0.24719355198967505,9.999999999999938
251.22188166194047,-4.579998741307465e-13,-2.445096465050314,0.2511920524966973,9.787357175053458
252.4417269452024,-4.579998741307465e-13,-2.4436648445366838,0.25822201758172914,9.574591147410867
253.6575329869864,-4.579998741307465e-13,-2.4423557515811316,0.2633660601176098,9.36218890413615
254.86736324063804,-4.579998741307465e-13,-2.4412082367250947,0.26671998297314464,9.150615726447212
256.06937565187303,-4.579998741307465e-13,-2.4402525466735874,0.2683782202929688,8.940309937530502
257.2618487752099,-4.579998741307465e-13,-2.439510599472538,0.2684332599117965,8.731678224532475
258.443200884959,-4.579998741307465e-13,-2.4389965628255177,0.26697517947288346,8.525092389974255
259.6120057067602,-4.579998741307465e-13,-2.438717641761769,0.2640911749383241,8.320886872694675
260.7670018148509,-4.579998741307465e-13,-2.4386749026781698,0.25986521720919753,8.11935752755921
261.90709503436995,-4.0711099922733015e-13,-2.438864118899473,0.2543778104815495,7.920761745323668
263.0313612770457,-4.0711099922733015e-13,-2.4392766417120564,0.2477058134419904,7.725318583684786
264.1390394715111,-4.0711099922733015e-13,-2.439900244764264,0.23992235279216156,7.53321067898868
265.22952273288445,-4.0711099922733015e-13,-2.4407199295588446,0.23109679558156954,7.344586487630686
266.3023532401337,-4.0711099922733015e-13,-2.4417186501770765,0.2212947923325952,7.159561888401911
267.3572050591915,-4.0711099922733015e-13,-2.442877963266598,0.2105783789992492,6.978223855700675
268.39387511414844,-4.0711099922733015e-13,-2.4441786343735306,0.19900608797707953,6.800632689031353
269.4122646641059,-4.0711099922733015e-13,-2.44560110262485,0.1866331332183569,6.626825830606762
270.41237516433773,-4.0711099922733015e-13,-2.4471259037606625,0.173511571222855,6.456819172472208
271.3942880938072,-4.0711099922733015e-13,-2.448734031950996,0.15969048983145565,6.290611051212427
272.35815306443567,-3.562221243239139e-13,-2.4504071933376155,0.1452162213256623,6.128184762152833
273.3041839997729,-3.562221243239139e-13,-2.45212805242834,0.1301324946038651,5.969509665533552
274.2326383714426,-3.562221243239139e-13,-2.45388036515956,0.11448066598645959,5.814545091829206
275.143816294743,-3.562221243239139e-13,-2.4556490974491583,0.09829986703073694,5.663240854344687
276.03805315091637,-3.562221243239139e-13,-2.4574205290963085,0.08162714836272639,5.515538817002309
276.91570136310753,-3.562221243239139e-13,-2.459182274003891,0.0644976824075377,5.371376201635263
277.7771379446195,-3.562221243239139e-13,-2.460923293440695,0.04694486160381482,5.230684592664095
278.6227522839233,-3.053332494204976e-13,-2.4626339060987696,0.029000404973223422,5.093392182010924
279.4529408848375,-3.053332494204976e-13,-2.4643057414095644,0.010694511497419299,4.959424821356102
280.2681060111209,-3.053332494204976e-13,-2.4659316912081515,-0.007944052327196395,4.828706418003416
281.0686516979253,-3.053332494204976e-13,-2.4675058551341937,-0.02688785655705736,4.701159735534502
281.85497865019653,-3.053332494204976e-13,-2.4690234991375966,-0.04611074816071888,4.576707344016374
282.6274872678427,-3.053332494204976e-13,-2.470480969875921,-0.0655877908170754,4.455271258475839
283.38657205538414,-3.053332494204976e-13,-2.471875529930444,-0.08529509323550995,4.336773936844385
284.13261858323847,-2.5444437451708134e-13,-2.473205405247858,-0.10520985001250512,4.221138843034681
284.86600821749505,-2.5444437451708134e-13,-2.474469647153591,-0.12531025646889135,4.10828978865601
285.58711253149676,-2.5444437451708134e-13,-2.475668004774476,-0.14557536733352047,3.99815187999604
286.29629085157603,-2.5444437451708134e-13,-2.4768009333354892,-0.16598507924182546,3.8906519421977785
286.99389441534925,-2.5444437451708134e-13,-2.477869474522989,-0.18652008194246103,3.7857179319942738
287.6802684864932,-2.5444437451708134e-13,-2.478875211710593,-0.2071618152253881,3.683278677674599
288.35574310756084,-2.0355549961366507e-13,-2.47982023097662,-0.2278923485789026,3.5832653034789774
289.0206388933403,-2.0355549961366507e-13,-2.480707061444982,-0.24869432888648568,3.485610381883273
289.6752678715385,-2.0355549961366507e-13,-2.481538651332392,-0.269550970727936,3.3902478397655376
290.31992981674114,-2.0355549961366507e-13,-2.4823183722308237,-0.29044602557683763,3.297113514201951
290.9549154456001,-2.0355549961366507e-13,-2.4830499720308152,-0.3113637483212064,3.2061446984794855
291.58050529814085,-2.0355549961366507e-13,-2.4837375648737248,-0.3322889159450285,3.1172803167088827
292.19696986418074,-2.0355549961366507e-13,-2.484385613561978,-0.35320686902661913,3.03046091449222
292.8045709086909,-1.526666247102488e-13,-2.4849988534551417,-0.3741035640326917,2.945628481644515
293.403561409205,-1.526666247102488e-13,-2.4855822150355333,-0.3949656218452837,2.8627264776076067
293.99418133590086,-1.526666247102488e-13,-2.4861407438561325,-0.4157804520259258,2.7817004267116308
294.57666755343416,-1.526666247102488e-13,-2.4866794067130717,-0.4365363571330899,2.7024965738850466
295.1512428932955,-1.526666247102488e-13,-2.48720285505672,-0.4572225905502069,2.625063412566782
295.71812896585146,-1.526666247102488e-13,-2.4877152167472305,-0.4778294466789835,2.5493499808441493
296.2775332923274,-1.0177774980683254e-13,-2.4882198923701084,-0.49834828190676633,2.4753076380695513
296.8296593831326,-1.0177774980683254e-13,-2.488719303158181,-0.5187714541778418,2.402888752640429
297.37470036065207,-1.0177774980683254e-13,-2.4892147433114022,-0.5390922952220207,2.3320475919718255
297.3747003606521,-0.21565747113010894,-2.4886515152616893,-0.5391203815136386,2.3055297746432744
297.3747003606521,0.21565747112985448,-2.488651502490739,-0.5391203808392119,2.363504475691857
297.91284597422845,-1.0177774980683254e-13,-2.489706377713085,-0.5593050823938897,2.262739443975858
297.9128459742285,-0.2034489590319234,-2.4892034043057407,-0.5593328286929362,2.2376092318831526
297.9128459742285,0.20344895903171983,-2.489203390566013,-0.5593328304263869,2.292301961431375
298.4442770883336,-0.19125744643247333,-2.489748167299162,-0.5794306594913118,2.1711882595234737
298.4442770883336,-1.0177774980683254e-13,-2.4901932240609677,-0.5794048596750335,2.1949213720941914
298.44427708833365,0.19125744643232068,-2.489748150641688,-0.5794306578121662,2.222603585376802
298.9691684020348,-1.0177774980683254e-13,-2.4906732896192825,-0.5993873368702041,2.1285518865154067
298.9691684020349,-0.1790839570988265,-2.490283542917073,-0.5994099430563423,2.106225572787782
298.9691684020349,0.17908395709862296,-2.4902835445125677,-0.599409948096988,2.1543683373279583
299.4876889533197,-5.088887490341627e-14,-2.4911437412366526,-0.619248809326259,2.063590899284437
299.4876889533198,-0.16692941134600597,-2.490806347501626,-0.6192673483108242,2.042681316854301
299.4876889533198,0.1669294113458533,-2.4908063782326444,-0.6192673708780285,2.0875566097206155
299.99999999999994,-5.088887490341627e-14,-2.4913761592546306,-0.629148861390047,1.9999999984267396
300.0,-0.1547946887618031,-2.491065541116763,-0.6291638203565628,1.9805173318157312
300.0,0.15479468876170133,-2.491065581746846,-0.6291638490536919,2.0221304793760084
