arc_coordinate,relative_angle_deg,active,facet_length,active_length,average_penetration,maximum_penetration,integrated_normal_force_kn,average_pressure_mpa
-64.91295042281963,-12.39746031656506,0,2.275715092664436,0.0,0.0,0.0,0.0,0.0
-62.637229874978395,-11.962829707423383,0,2.275715090305548,0.0,0.0,0.0,0.0,0.0
-60.36150933422615,-11.528199099635607,0,2.275715078486276,0.0,0.0,0.0,0.0,0.0
-58.08578882722504,-11.093568498293822,1,2.275715022803756,1.137857511401878,0.0001089612578937249,0.0002179225157874498,0.00012398238574617206,0.05448062894686246
-55.81006847138488,-10.65893792582165,1,2.2757147761662844,2.2757147761662844,0.002468602805407727,0.0028726229621724997,0.002808917940375953,1.2343014027038632
-53.53434875239236,-10.22430747497842,1,2.2757137491179007,2.2757137491179007,0.0021202330517269274,0.0023231218374348828,0.0024125217535745868,1.0601165258634637
-51.25863155951009,-9.789677506586711,1,2.2757097239826463,2.2757097239826463,0.002550496427630833,0.0025960203178101438,0.0029020947606712443,1.2752482138154164
-48.98292379824358,-9.355049339500924,1,2.275694886021003,2.275694886021003,0.0027549185910231695,0.002827417891865025,0.0031346770744978074,1.377459295511585
-46.7072491364994,-8.920427493958247,1,2.275643525414952,2.275643525414952,0.0029840006058918793,0.0030437618679570733,0.003395260829316074,1.4920003029459394
-44.431683669012315,-8.4858265029825,1,2.2754764990769387,2.2754764990769387,0.003186491746930642,0.0032436387996312988,0.003625393542321648,1.593245873465321
-42.15645672987351,-8.051290166158761,1,2.274966473587156,2.274966473587156,0.0033769020830902723,0.003429688489234195,0.0038411695118084985,1.688451041545136
-39.882215239570584,-7.616942036199093,1,2.273505615566466,2.273505615566466,0.003553405469745031,0.003602523341385222,0.004039343644924961,1.7767027348725148
-37.61066577836117,-7.1831080459240395,1,2.269582454009415,2.269582454009415,0.0037171940446683043,0.003762639550870972,0.0042182391909637365,1.8585970223341517
-35.34598019513986,-6.750584959781693,1,2.259777957548076,2.259777957548076,0.0038681875095676337,0.003909918120939437,0.004370622434891862,1.9340937547838164
-33.097488106022595,-6.321154603198452,1,2.237195694213336,2.237195694213336,0.004005695508794815,0.004043355177770991,0.0044807623723027296,2.0028477543974077
-30.883919134733873,-5.8983940708119205,1,2.1899322021227703,2.1899322021227703,0.004128092935133054,0.004161099453199313,0.00452012182600169,2.064046467566527
-28.737521315572856,-5.488462283498553,1,2.10285426887926,2.10285426887926,0.004233581638487749,0.004261479051706374,0.004451302610571407,2.116790819243874
-26.703494255060356,-5.099991730222662,1,1.9651920334269615,1.9651920334269615,0.0043222146868515665,0.004345489587990414,0.004246990934680854,2.1611073434257837
-24.829558867733148,-4.742096434309121,1,1.7826726047527703,1.7826726047527703,0.0043971838611582825,0.004417192432981665,0.00391936960367394,2.1985919305791413
-23.148679363876656,-4.421072096172385,1,1.579081957280041,1.579081957280041,0.004462394732655639,0.0044800356750442916,0.003523243504299006,2.2311973663278195
-21.66883062353442,-4.138441805707847,1,1.380612482186221,1.380612482186221,0.004520012217341218,0.004535636745231386,0.003120192643447752,2.260006108670609
-20.37622273857851,-3.8915718844634957,1,1.204601260162644,1.204601260162644,0.00457059035460361,0.004584167127859473,0.002752869450421367,2.285295177301805
-19.245595114718483,-3.675637914303215,1,1.0566526321280418,1.0566526321280418,0.004614200122489365,0.004625801460406365,0.0024378033522969604,2.3071000612446824
-18.249710050420376,-3.4854378774218944,1,0.9351165717103175,0.9351165717103175,0.004651410691963064,0.004661292886339652,0.0021748056099426087,2.3257053459815324
-17.36411870371084,-3.316302388956017,1,0.8360654725785142,0.8360654725785142,0.004683048145693646,0.00469143184375298,0.0019576674305186465,2.341524072846823
