radius_ед. длины,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_ед. длины
0.24999999999999994,2.5444437451708134e-14,-0.029549300745110738,-0.0008101142140379035,0.12
0.3050654040786575,2.5444437451708134e-14,-0.030070794500960535,0.0013144980343339776,0.11268331684705682
0.35089057801085166,2.5444437451708134e-14,-0.031112517162984136,0.003907945462764982,0.10599710671967053
0.38733679454692527,2.5444437451708134e-14,-0.03214417628348481,0.003797298272167715,0.1004400384113146
0.41703172994457327,2.5444437451708134e-14,-0.033109828708641056,0.001966683209362076,0.0958411902500838
0.44203493685712125,2.5444437451708134e-14,-0.03392592569359251,-0.0009982065427530243,0.09198756846666688
0.4636743479222937,2.5444437451708134e-14,-0.0345637744552825,-0.004725458483731927,0.08872574498044171
0.4828056045832414,2.5444437451708134e-14,-0.03506672665059616,-0.008903000081000891,0.0859441503122104
0.4999999999999999,2.5444437451708134e-14,-0.03529370485834191,-0.011067046797256803,0.08355373326031776
