arc_coordinate,relative_angle_deg,active,facet_length,active_length,average_penetration,maximum_penetration,integrated_normal_force_kn,average_pressure_mpa
-65.2264878943936,-12.457341562699698,0,1.5974441086477675,0.0,0.0,0.0,0.0,0.0
-63.629041898969604,-12.152251850906799,0,1.5974441077420825,0.0,0.0,0.0,0.0,0.0
-62.03159590544036,-11.84716213947577,0,1.597444104857995,0.0,0.0,0.0,0.0,0.0
-60.43414991777869,-11.542072429165367,0,1.5974440960067076,0.0,0.0,0.0,0.0,0.0
-58.83670394781993,-11.236982722235968,0,1.5974440694528491,0.0,0.0,0.0,0.0,0.0
-57.23925802955128,-10.931893025178656,1,1.5974439926263153,1.5974439926263153,0.0,0.0,0.001068723253799153,0.6690207974315854
-55.64181225772522,-10.626803356089818,1,1.5974437765692309,1.5974437765692309,0.0,0.0,0.0016635830699422694,1.0414032057610711
-54.044366889147,-10.321713764015644,1,1.5974431861329637,1.5974431861329637,0.0,0.0,0.0017524424463231118,1.0970295917474007
-52.44692259429256,-10.016624377007606,1,1.597441629129824,1.597441629129824,0.0,0.0,0.0019267338227343849,1.2061372306817475
-50.84948108476208,-9.711535521957261,1,1.5974376155044943,1.5974376155044943,0.0,0.0,0.002059409343317604,1.2891954736318214
-49.252046562772556,-9.406448001428934,1,1.5974276540977228,1.5974276540977228,0.0,0.0,0.002190648607842304,1.3713601377958184
-47.6546290564178,-9.101363730647467,1,1.5974035843550445,1.5974035843550445,0.0,0.0,0.002312496195716627,1.4476593256489423
-46.05725177578339,-8.796287142412682,1,1.5973472029424134,1.5973472029424134,0.0,0.0,0.0024283955354699634,1.5202678109034196
-44.45996647966099,-8.491228121925625,1,1.597219615982934,1.597219615982934,0.0,0.0,0.002538180037658666,1.5891240079071167
-42.862885929782294,-8.186208205090683,1,1.5969377119055346,1.5969377119055346,0.0,0.0,0.0026423537954352178,1.6546379835205016
-41.266245740742576,-7.881272390980865,1,1.5963388974243498,1.5963388974243498,0.0,0.0,0.002740984390395601,1.7170441657583524
-39.670523818305625,-7.576511952873733,1,1.5951011851969417,1.5951011851969417,0.0,0.0,0.0028338355435726654,1.7765866954846385
-38.07665604741697,-7.272105631627584,1,1.5926306074229213,1.5926306074229213,0.0,0.0,0.0029199973754769934,1.8334429602617774
-36.48639708407204,-6.968388541852538,1,1.587883595499224,1.587883595499224,0.0,0.0,0.0029974115442643915,1.8876771274420892
-34.90291769397178,-6.665966255190223,1,1.5790715082956541,1.5790715082956541,2.842170943040401e-14,5.684341886080802e-14,0.0030621164136321187,1.939187932620712
-33.33163199785911,-6.365872792535118,1,1.5634962916216466,1.5634962916216466,0.0,0.0,0.0031077045574390938,1.9876635295474898
-31.781184308721055,-6.0697590960570444,1,1.5373956349008755,1.5373956349008755,0.0,0.0,0.00312492711963185,2.0326108964354717
-30.2642662860098,-5.780049094161428,1,1.4964371768210205,1.4964371768210205,0.0,0.0,0.0031028242243748955,2.073474431426803
-28.797613303385816,-5.499939007779333,1,1.4368658636328777,1.4368658636328777,5.684341886080801e-14,5.684341886080802e-14,0.0030317381947325742,2.109966052827872
-27.400207650781017,-5.233054187239402,1,1.3579429088909403,1.3579429088909403,0.0,0.0,0.0029090290283342165,2.142232202317018
-26.08987461862391,-4.982799012242127,1,1.2627210640193132,1.2627210640193132,8.526512829121202e-14,1.7053025658242404e-13,0.0027411910726576802,2.1708603354824163
-24.87944806256337,-4.751624568666046,1,1.1581303968369348,1.1581303968369348,0.0,0.0,0.0025439332705504366,2.1965862199095905
-23.774388761940912,-4.540573788541562,1,1.051986946271673,1.051986946271673,5.400124791776761e-13,1.0800249583553523e-12,0.002335213747802943,2.219812475885874
-22.773141213356052,-4.349349592602454,1,0.9505072143423604,0.9505072143423604,2.2737367544323206e-13,4.547473508864641e-13,0.0021300053009838593,2.240914396907101
-21.868596490126002,-4.176594275862751,1,0.8585815415323299,0.8585815415323299,2.8421709430404007e-12,5.6843418860808015e-12,0.001940338358356287,2.259934862905766
-21.050748305925637,-4.020396778405688,1,0.7771143165813911,0.7771143165813911,1.4495071809506044e-12,2.8990143619012088e-12,0.0017693199080856992,2.2767820259304017
-20.30924674597747,-3.878780412114366,1,0.7058884232068338,0.7058884232068338,1.0771827874123119e-11,2.1543655748246238e-11,0.0016178006734375373,2.291864578381819
-19.633860914107792,-3.7497912197508168,1,0.6448829535327985,0.6448829535327985,6.5654148784233265e-12,1.3130829756846651e-11,0.001486586144301756,2.3052030390289246
-19.015415444584605,-3.6316768355419327,1,0.5920077652945277,0.5920077652945277,3.1093350116861984e-11,6.218670023372397e-11,0.0013717179342903735,2.3170607122153797
-18.4460138519019,-3.5229291418461117,1,0.5467952483270789,0.5467952483270789,2.1316282072803006e-11,4.263256414560601e-11,0.001272691602594944,2.327546931851998
-17.91920125080617,-3.4223153463891314,1,0.5068298179031031,0.5068298179031031,7.338485374930315e-11,1.467697074986063e-10,0.0011844452333403652,2.3369683303968714
-17.429397322013163,-3.3287696866932457,1,0.4727779304847063,0.4727779304847063,5.434230843093246e-11,1.0868461686186492e-10,0.0011089128432817134,2.345525820430794
-16.97158983149958,-3.241334896573566,1,0.44283696141410883,0.44283696141410883,1.44638079291326e-10,2.89276158582652e-10,0.001042081033231631,2.3531934414506854
-16.541818184290502,-3.1592545581086813,1,0.41670625930015665,0.41670625930015665,1.1735323823813815e-10,2.347064764762763e-10,0.0009834581906196904,2.3600753976467104
-16.137040016626347,-3.081947622621365,1,0.3928500144598223,0.3928500144598223,2.1032064978498968e-10,4.206412995699793e-10,0.0009296808016486786,2.366503162605227
-15.754271370988437,-3.0088441962047288,1,0.37268722478161664,0.37268722478161664,1.957687345566228e-10,3.915374691132456e-10,0.0008841395688603653,2.3723366675056923
-15.391125921824944,-2.939488524249893,1,0.3536036291115057,0.3536036291115057,1.857358711276902e-10,3.714717422553804e-10,0.000840748714515797,2.377658613482936
-15.045697392031965,-2.8735165346480707,1,0.3372533922463257,0.3372533922463257,2.064552973024547e-10,4.129105946049094e-10,0.0008035893077060304,2.382746404279601
-14.715906172394,-2.810531051295646,1,0.3223290137667143,0.3223290137667143,9.362111086375081e-11,1.872422217275016e-10,0.0007694981692758466,2.3873065607205035
-14.400376886508681,-2.750269396648961,1,0.30872952887690774,0.30872952887690774,1.1732481652870774e-10,2.346496330574155e-10,0.0007383645894091694,2.3916228295206565
-14.097833985071162,-2.6924879587355868,1,0.2963562483248348,0.2963562483248348,1.1428369361965453e-10,2.2856738723930903e-10,0.0007099680183543614,2.39565732920255
-13.807099072613038,-2.6369616805990668,1,0.2851135538111018,0.2851135538111018,8.594724931754172e-11,1.7189449863508344e-10,0.0006841141973095292,2.3994446709565405
-13.52708753367553,-2.583483415945459,1,0.27490950371522865,0.27490950371522865,2.5571011974534485e-10,5.114202394906897e-10,0.0006606184804982249,2.4030398060830294
-13.256824831253411,-2.531867041916834,1,0.2656158828348164,0.2656158828348164,2.229683104815194e-10,4.459366209630389e-10,0.0006391496543979526,2.4062930558841344
-12.995866632930486,-2.4820276972726956,1,0.25630049734037214,0.25630049734037214,1.7050183487299364e-10,3.410036697459873e-10,0.0006175512385728823,2.40948123386886
-12.74342090503291,-2.4338141147238987,1,0.24859094354799757,0.24859094354799757,2.505089469195809e-10,4.920366336591542e-10,0.000599744056271403,2.412574037137461
-12.498533896273667,-2.3870441411922725,1,0.24118306036347356,0.24118306036347356,0.0,0.0,0.0005825310070651217,2.4153064737930667
-12.260949819607347,-2.34166892495063,1,0.23398508054302147,0.23398508054302147,2.653735009516822e-10,5.307470019033644e-10,0.0005657910233193072,2.4180645279017203
-12.030042319665046,-2.2975688409352597,1,0.22782990793615052,0.22782990793615052,2.326316916878568e-10,4.652633833757136e-10,0.000551491309320236,2.4206273632643165
-11.805368984426945,-2.254659394674356,1,0.22151675203256185,0.22151675203256185,3.504396772768814e-11,7.008793545537628e-11,0.0005367439266365242,2.423039890715017
-11.58660794744275,-2.212879114204024,1,0.216005312237589,0.216005312237589,2.68244093604153e-10,2.7705482352757826e-10,0.0005239122777251538,2.4254601532618376
-11.37315860459962,-2.172113292588183,1,0.2108933644402765,0.2108933644402765,4.5048409447190345e-11,9.00968188943807e-11,0.0005119676636215623,2.4276139032650685
-11.164946508538343,-2.1323477114285705,1,0.20553081932028033,0.20553081932028033,7.52891082811402e-11,1.5057821656228043e-10,0.000499392196409905,2.4297679445908216
-10.961602172647211,-2.093511803980396,1,0.20115784467403144,0.20115784467403144,2.497984041838208e-10,2.958699951705057e-10,0.0004891968213470076,2.431905263946988
-10.76255438386191,-2.0554964765843655,1,0.196937725591999,0.196937725591999,0.0,0.0,0.00047930049134740373,2.4337667651366246
-10.567920620109827,-2.0183241658718964,1,0.19232979508255135,0.19232979508255135,2.4510882212780416e-10,4.902176442556083e-10,0.00046845122823627503,2.435666444895901
-10.377462675742422,-1.9819493779152637,1,0.18858608725317885,0.18858608725317885,2.476383542671101e-10,4.952767085342202e-10,0.00045968805794660984,2.43755021720915
-10.19066654176859,-1.946273944228394,1,0.1850061746577855,0.1850061746577855,4.160938260611147e-11,8.321876521222293e-11,0.00045128059361246683,2.4392731455975536
-10.007371894935257,-1.9112672453254245,1,0.18158311330540858,0.18158311330540858,1.5484147297684103e-10,2.2100721253082156e-10,0.00044323531442057497,2.440950077087223
