radius_мм,relative_angle_deg,sigma_rr_mpa,sigma_tt_mpa,radial_displacement_мм
249.99999999999997,-4.579998741307465e-13,-2.4463872221597214,0.25013857553154617,9.999999999999938
250.88872031073345,-4.579998741307465e-13,-2.4458869950900977,0.25313195754180096,9.845256320373583
251.77643216139188,-4.579998741307465e-13,-2.4448904122383732,0.25859262573171193,9.690424690168017
252.6621386149968,-4.579998741307465e-13,-2.4439117684401888,0.2630199674053673,9.535735668843714
253.54486449320447,-4.579998741307465e-13,-2.442969889294025,0.26645226227874935,9.38141318527386
254.42366829287116,-4.579998741307465e-13,-2.442080676125122,0.2689286185874558,9.227672230248327
255.29764999015308,-4.579998741307465e-13,-2.4412573946773497,0.2704885450765016,9.074717321152265
256.16595965300536,-4.579998741307465e-13,-2.4405108215845175,0.2711716604435271,8.922740880240072
257.0278054380143,-4.579998741307465e-13,-2.4398493884545687,0.27101743877852896,8.771921774339129
257.8824563132769,-4.579998741307465e-13,-2.439279342354942,0.27006497792573386,8.62242482905654
258.7292477869787,-4.579998741307465e-13,-2.4388049226918307,0.26835279100132264,8.474399864100686
259.5675837538663,-4.579998741307465e-13,-2.438428551584389,0.26591862207889894,8.327981449881172
260.3969365231511,-4.579998741307465e-13,-2.4381510324663362,0.2627992868990514,8.183289017323089
261.21684779907406,-4.579998741307465e-13,-2.4379717512309873,0.25903054046843854,8.040426830469986
262.02692506129307,-4.0711099922733015e-13,-2.437888875108549,0.2546469687730879,7.8994847838499
262.82684275857144,-4.0711099922733015e-13,-2.4378995449850938,0.2496819082219021,7.760538377740051
263.6163332611696,-4.0711099922733015e-13,-2.438000057752236,0.24416738734869173,7.623650484592089
264.3951909570323,-4.0711099922733015e-13,-2.438186036138834,0.23813408491695298,7.488870837085514
265.1632612883274,-4.0711099922733015e-13,-2.4384525839766074,0.23161131793286122,7.356238130655711
265.9204391907733,-4.0711099922733015e-13,-2.4387944260892764,0.22462704260838096,7.22578048960285
266.6666650092832,-4.0711099922733015e-13,-2.439206032844586,0.21720786093931577,7.097516365948757
267.40192006358205,-4.0711099922733015e-13,-2.4396817291268715,0.20937904316967107,6.971455490152277
268.1262223891491,-4.0711099922733015e-13,-2.440215787117168,0.20116457421939116,6.847599781119513
268.8396179424702,-4.0711099922733015e-13,-2.440802506239789,0.1925871909141435,6.725945016762998
269.542187371632,-4.0711099922733015e-13,-2.4414362795734323,0.1836684235481043,6.60647983513436
270.2340279245504,-4.0711099922733015e-13,-2.4421116479228413,0.1744286535567578,6.489188962838407
270.91526539086436,-4.0711099922733015e-13,-2.442823344151639,0.1648871556314856,6.374051318012068
271.5860378502976,-4.0711099922733015e-13,-2.443566326062308,0.15506216392407687,6.261042890776408
272.24650024912626,-4.0711099922733015e-13,-2.444335801903176,0.1449709309692038,6.150136077165352
272.8968186221936,-3.562221243239139e-13,-2.445127249610854,0.13462976825879555,6.0413007552568105
