arc_coordinate,relative_angle_deg,active,facet_length,active_length,average_penetration,maximum_penetration,integrated_normal_force_kn,average_pressure_mpa
-65.41558446905711,-12.493456348195028,0,1.8517960135416398,0.0,0.0,0.0,0.0,0.0
-63.563785516167925,-12.139788799837378,0,1.851796012504878,0.0,0.0,0.0,0.0,0.0
-61.711986565768214,-11.78612125195518,0,1.8517960085624339,0.0,0.0,0.0,0.0,0.0
-59.860187624537176,-11.43245370582407,0,1.8517959941676396,0.0,0.0,0.0,0.0,0.0
-58.0083887157346,-11.07878616588634,0,1.8517959437058245,0.0,0.0,0.0,0.0,0.0
-56.156589917073774,-10.725118646984136,1,1.8517957738848958,1.8517957738848958,0.00026319649535366807,0.00032801609353327876,0.0024369307889861905,1.3159824767683401
-54.30479147763974,-10.371451196689195,1,1.8517952252562133,1.8517952252562133,0.00019674231603517003,0.00022319457593766856,0.0018216324071988837,0.98371158017585
-52.45299416320259,-10.017783961252833,1,1.8517935239015484,1.8517935239015484,0.00024447063179877654,0.0002455743278346745,0.0022635456637454727,1.222353158993883
-50.601200231542705,-9.664117371879337,1,1.8517884597336705,1.8517884597336705,0.0002584715187197162,0.00026545123853338737,0.002393172877675029,1.292357593598581
-48.749416065527114,-9.310452647606516,1,1.851773992706509,1.851773992706509,0.00027909168909445725,0.00028401703025338065,0.0025840736572282337,1.395458445472286
-46.89765896342371,-8.956793092160177,1,1.8517343321668274,1.8517343321668274,0.00029634519827936856,0.00030138117534761477,0.0027437628891334633,1.481725991396843
-45.04597387127536,-8.603147289602202,1,1.851629973482242,1.851629973482242,0.0003130899013967792,0.00031772148315667437,0.00289863322910438,1.565449506983896
-43.19447270628771,-8.249536614544377,1,1.8513664795969405,1.8513664795969405,0.00032871966908487593,0.0003331119378913172,0.00304290288263969,1.6435983454243797
-41.34342203349428,-7.896011977157993,1,1.8507289933820825,1.8507289933820825,0.00034348726947541763,0.0003476210787312084,0.0031785092423789988,1.7174363473770877
-39.49342882342037,-7.542689300274346,1,1.8492515642145213,1.8492515642145213,0.0003574021854149123,0.00036130215664798015,0.003304632752161075,1.7870109270745616
-37.64581133572289,-7.189820352942246,1,1.8459775711749735,1.8459775711749735,0.00037051993544423567,0.00037419350070422297,0.0034198574525162906,1.8525996772211784
-35.80328810387989,-6.837924336810885,1,1.8390631006311722,1.8390631006311722,0.00038285447718067184,0.0003863022629388979,0.003520467709472064,1.9142723859033597
-33.97113913699865,-6.488009659339054,1,1.825229138350957,1.825229138350957,0.00039437783703988316,0.0003975830662170665,0.0035991495984251005,1.9718891851994158
-32.158911583463556,-6.141899691556123,1,1.7992204570737214,1.7992204570737214,0.00040500227049733434,0.00040793106080627695,0.003643441851200545,2.025011352486672
-30.382279114019894,-5.8025878840727,1,1.7540392868861623,1.7540392868861623,0.00041459960732481704,0.00041721184203424855,0.0036361199978765255,2.0729980366240857
-28.663883130147738,-5.474398426045682,1,1.6827479764382307,1.6827479764382307,0.0004230629598112046,0.00042533704390734783,0.003559541697641365,2.115314799056023
-27.0313895552305,-5.162615119629077,1,1.5822351335622271,1.5822351335622271,0.00043042641689794436,0.0004324036267462361,0.0034051789961461495,2.152132084489722
-25.511585039708606,-4.8723538382146465,1,1.4573706306076504,1.4573706306076504,0.0004368371815530736,0.00043856122840679745,0.003183168393764358,2.184185907765368
-24.123545455770845,-4.607257805025551,1,1.3187060425567478,1.3187060425567478,0.00044252645528786166,0.0004440871121573764,0.002917811552896608,2.212632276439308
-22.873841633818603,-4.368581956228112,1,1.1806997776550883,1.1806997776550883,0.00044763643739997866,0.0004490260300826776,0.002642621210542353,2.2381821869998935
-21.757209099279073,-4.155320851241074,1,1.0525639895319063,1.0525639895319063,0.0004521829123120824,0.0004534182281190624,0.002379757250906808,2.2609145615604116
-20.761371285620367,-3.9651298385671434,1,0.9391107144715559,0.9391107144715559,0.00045621872445167355,0.0004573134858674166,0.002142199461375565,2.2810936222583678
-19.870844962140133,-3.7950518389647456,1,0.8419412727420796,0.8419412727420796,0.0004597563030586116,0.00046070396359709775,0.0019354390347418036,2.298781515293058
-19.070181873056313,-3.642136452910046,1,0.7593844263823837,0.7593844263823837,0.0004628430417596973,0.0004636775106519053,0.0017573789888588275,2.314215208798487
-18.34556897956441,-3.5037455843172167,1,0.6898410058826074,0.6898410058826074,0.000465537320110343,0.0004662583935441944,0.001605733665904062,2.327686600551715
-17.68524179781199,-3.3776323822766114,1,0.6308130894283994,0.6308130894283994,0.00046790571289534455,0.00046855203169116066,0.00147580524156355,2.3395285644767227
-17.07930693127917,-3.2619073472360998,1,0.5810564366014613,0.5810564366014613,0.000469980893342381,0.0004705326805378718,0.0013654271157814769,2.349904466711905
-16.519851854036283,-3.1550592980588235,1,0.5378535550259887,0.5378535550259887,0.0004718307397411081,0.0004723469618852505,0.0012688792037014855,2.359153698705541
-16.000194950781754,-3.0558121402210814,1,0.5014601210703087,0.5014601210703087,0.0004734874107157338,0.0004739276680538751,0.0011871752715138944,2.3674370535786693
-15.51476997512351,-2.9631027989695546,1,0.46938972398810375,0.46938972398810375,0.0004749540711372902,0.00047536059059893887,0.001114692801790794,2.374770355686451
-15.059431748611463,-2.8761396035358473,1,0.4412866413724813,0.4412866413724813,0.00047629716900132735,0.00047666608742247263,0.0010509178900190844,2.3814858450066367
-14.63039789588203,-2.794200173437068,1,0.4167809907852443,0.4167809907852443,0.0004775281993545377,0.00047787001665255957,0.0009951233802743893,2.387640996772688
-14.224256562413906,-2.716632892458605,1,0.39550161399243183,0.39550161399243183,0.0004786303429682448,0.0004789248485508324,0.00094649536574846,2.393151714841224
-13.838624641914787,-2.642982620824858,1,0.3757621738013819,0.3757621738013819,0.0004796558211523916,0.0004799533756454366,0.0009011825701635475,2.398279105761958
-13.471251397367912,-2.5728194994296465,1,0.3589842693111814,0.3589842693111814,0.00048060566606977767,0.00048085650479379183,0.0008626493693043639,2.4030283303488886
-13.120139850283241,-2.505762133475445,1,0.34323878471946573,0.34323878471946573,0.0004814672385009544,0.000481713828833108,0.0008262911491265237,2.4073361925047716
-12.783941692182577,-2.4415530150113116,1,0.3291574962501946,0.3291574962501946,0.0004822886784552339,0.0004825163467216953,0.0007937446693506996,2.411443392276169
-12.461079029569788,-2.379890788577748,1,0.316567797777264,0.316567797777264,0.0004830478009125727,0.00048325841220275834,0.0007645868927802171,2.4152390045628636
-12.150262916039,-2.3205292835445044,1,0.3050644014533227,0.3050644014533227,0.0004837557787880087,0.0004839539187173614,0.0007378833355277492,2.4187788939400434
-11.850451321255662,-2.263269486777265,1,0.2945587631374464,0.2945587631374464,0.0004844224707767353,0.00048460924568871633,0.0007134544191399046,2.4221123538836764
-11.560688387176388,-2.207928842837032,1,0.2849670824752531,0.2849670824752531,0.00048504596858833793,0.00048521917028665484,0.0006911106726750096,2.4252298429416896
-11.280230049235751,-2.1543652458595246,1,0.2759495729645452,0.2759495729645452,0.0004856310926584228,0.0004857957125068424,0.0006700484631869863,2.428155463292114
-11.008470007625526,-2.1024629011109726,1,0.26757049165891905,0.26757049165891905,0.00048619279678518984,0.000486352476968932,0.0006504542283841908,2.430963983925949
